Cluster Index	Z	x	y	z	
7	7.51	-48	-3	54
7	6.9	-51	-12	51
7	6.49	-21	-27	78
7	6.46	-45	-69	3
7	6.21	-42	-81	33
7	6.21	-3	-30	72
6	4.12	-18	48	-6
6	4.05	-12	30	-30
6	3.8	3	30	-12
6	3.76	9	39	-15
6	3.65	0	54	-27
6	3.61	-6	42	-21
5	5.48	45	-57	15
5	5.17	39	-60	-12
5	5.09	45	-66	12
5	4.83	42	-60	0
5	4.76	48	-63	0
5	4.47	33	-63	-3
4	5.05	27	3	-27
4	4.55	21	-3	-12
4	3.63	12	-18	-15
4	3.21	42	0	-42
4	3.18	39	15	-42
4	2.92	33	0	-39
3	5.86	-63	-48	15
3	5.49	-48	-39	6
3	4.53	-51	-48	18
3	4.41	-66	-48	9
3	3.74	-39	-57	30
3	3.66	-42	-54	24
2	4.7	36	24	24
2	3.99	36	33	18
2	3.9	42	30	21
2	3.57	45	36	24
2	3.22	33	12	30
1	5.14	15	39	42
1	3.73	33	36	36
