Cluster Index	Z	x	y	z	
6	7.75	-42	30	30
6	7.64	-42	6	30
6	7.6	-42	3	57
6	7.34	42	33	30
6	7.13	-24	9	66
6	6.88	30	15	60
5	9.64	-45	-87	-12
5	8.96	33	-90	0
5	8.44	36	-90	-9
5	8.13	-12	-81	-21
5	7.88	33	-75	-6
5	7.47	6	-78	-27
4	7.84	39	-51	54
4	7.81	18	-63	51
4	7.38	-24	-63	57
4	7.31	-42	-45	48
4	7.31	-24	-57	51
4	7.28	-60	-36	45
3	6.1	-6	3	18
3	5.41	6	6	18
3	4.55	9	-12	18
3	4.35	21	-33	21
3	3.78	0	-36	15
3	3.66	12	-27	21
2	5.85	69	-39	-12
2	2.91	60	-48	0
2	2.87	69	-27	-18
1	4.73	15	-24	72
1	4.12	9	-30	63
1	3.41	21	-18	51
1	3.14	18	-21	57
