Cluster Index	Z	x	y	z	
6	6.1	12	-105	15
6	5.98	24	-90	39
6	5.01	30	-93	27
6	4.94	45	-84	24
6	4.89	33	-99	15
6	4.51	-6	-102	15
5	6.75	-27	-60	6
5	4.55	-27	-69	3
5	4.4	-36	-45	3
5	3.83	-30	-39	9
5	3.83	-18	-45	6
5	3.36	-24	-72	12
4	6.66	-48	-9	-36
4	5.92	-66	9	-12
4	5.46	-72	-6	-15
4	5.43	-72	-45	-9
4	5.07	-42	-3	-48
4	4.8	-66	3	-36
3	7.55	9	-81	-54
3	5.75	-3	-72	-54
3	5.6	27	-75	-63
3	5.55	24	-81	-60
3	4.77	6	-72	-57
3	4.45	9	-93	-39
2	7.74	-33	-87	-48
2	7.62	-42	-78	-57
2	6.74	-21	-81	-60
2	4.85	-21	-93	-48
2	4.62	-36	-72	-63
2	4.35	-27	-69	-66
1	4.43	21	-78	6
1	4.3	27	-57	9
1	3.69	24	-69	6
1	3.65	24	-72	12
1	3.42	33	-42	9
1	3.37	33	-48	6
