Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
9	3043	3.45e-43	42.5	6.08	-12	24	60	4.85	-3.13	50.7	152	-18	-24	78	37.9
8	439	1.06e-10	9.98	4.36	-21	-105	-18	-14.9	-85	-20	75.4	-18	-96	-18	28.2
7	362	3.25e-09	8.49	4.57	54	-24	-6	58.4	-26.5	-4.98	104	69	-33	6	39.9
6	322	2.12e-08	7.67	5.02	-54	-45	27	-52.8	-52.8	34.1	67.6	-57	-60	39	29
5	278	1.79e-07	6.75	4.91	51	3	-39	41.8	-0.378	-36.8	102	27	18	-42	35.3
4	144	0.000308	3.51	5.26	-54	30	-12	-40.7	37.1	-10.3	91	-48	33	-9	45.1
3	100	0.00566	2.25	5.37	-51	0	-33	-46.8	7.82	-38.3	144	-30	15	-39	43.7
2	95	0.00807	2.09	4.01	-66	-27	-15	-64.1	-26.3	-11.3	34.8	-66	-24	-3	21
1	78	0.0282	1.55	4.3	57	-9	21	64.8	-10.2	26.5	56.4	66	-3	21	28.9
