csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_19	aroma_motion_23	aroma_motion_26	aroma_motion_28	aroma_motion_29	aroma_motion_30	aroma_motion_39	aroma_motion_40	aroma_motion_42	aroma_motion_44	aroma_motion_45	aroma_motion_47	aroma_motion_51	aroma_motion_54	aroma_motion_59
15480.261628174287	n/a	n/a	239638500.07672518	12681.553762912748	n/a	n/a	160821805.84164652	11268.124077375507	n/a	126970620.22312964	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-3.83767e-09	n/a	n/a	1.47277110289e-17	0.00116569	n/a	n/a	1.3588331761000002e-06	0.00588366	n/a	3.46174549956e-05	n/a	-0.0006811969999999999	n/a	n/a	4.6402935280899994e-07	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15344.59885856212	-135.6627696121668	18404.38705884385	235456714.1301859	12687.300908327104	5.747145414356055	33.02968041375383	160967604.33843777	11254.542450226403	-13.581627149103953	126664725.76394811	184.46059601727757	1.560804	31.086426	0.04816591383767002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.00705671	0.00705671383767	4.979721018676326e-05	4.97971560241e-05	0.0	-0.00116569	1.3588331761000002e-06	0.0	0.0	-0.00588366	0.0	3.46174549956e-05	0.0	0.0006811969999999999	4.6402935280899994e-07	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15288.614056890745	-55.98480167137495	3134.2980181831877	233741719.78055727	12681.127477884293	-6.173430442811878	38.11124343223645	160810994.11035204	11252.543156074542	-1.9992941518612497	126619727.47932002	3.997177105666594	1.48237	29.524252	0.00705671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-0.00705671	4.97971560241e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15298.040206650556	9.426149759810867	88.85229929438249	234030034.16429695	12669.192533016203	-11.934944868089588	142.442909004338	160508439.4386335	11254.919004771034	2.37584869649254	126673201.8039562	5.6446570286253	1.053936	20.991167	0.0166667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0166667	0.0166667	0.00027777888889	0.00027777888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15308.870609146954	10.830402496398165	117.29761823398759	234361519.32760343	12685.643370389938	16.45083737373534	270.63005029708745	160925547.72071818	11284.262430468621	29.343425697587012	127334578.5996856	861.0366316698096	1.0910510000000002	21.730377	0.0430557921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0218307	0.005164000000000002	2.666689600000002e-05	0.0004765794624900001	0.00232091	0.00232091	5.386623228099998e-06	5.386623228099998e-06	9.75821e-05	9.75821e-05	9.52226624041e-09	9.52226624041e-09	-0.000198638	-0.000198638	3.9457055044e-08	3.9457055044e-08	0.00020600900000000005	0.00020600900000000005	4.2439708081000015e-08	4.2439708081000015e-08	0.000304819	0.000304819	9.2914622761e-08	9.2914622761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15385.116244960864	76.24563581390977	5813.396980667359	236701801.87095863	12698.588433742525	12.945063352586658	167.57466520248212	161254148.20957944	11322.141232995747	37.878802527126034	128190882.09990248	1434.803680889009	1.293887	25.77026	0.0480301129	-0.0054429775	-0.17732302649999998	0.111778365	-0.1692402742	0.022607392599999998	0.0323742059	-0.0601471892	0.0024626972	-0.034120399700000005	0.0720185783	-0.0107134578	0.0396475476	-0.0209949961	0.09660044470000001	-0.0794224356	0.1328681525	-0.1294782338	0.053675943899999995	-0.0260863161	0.027947242599999998	-0.0443186343	0.10428584789999999	-0.025552674700000003	0.0333368389	-0.0605926124	0.031053951099999998	-0.0669013447	0.0201713005	-0.0042646788	-0.0774079543	0.0586688497	-0.0413304641	0.0358888675	-0.024719638999999998	0.078821056	-0.029283081000000002	0.1068753355	-0.0406299751	0.0032178928000000002	-0.0426433462	0.027014972999999998	-0.0643488957	0.0094442447	-0.1642504762	0.0047052392	-0.0352442292	0.1536504774	-0.06544370599999999	-0.1176603496	0.1621710411	-0.0152335128	0.0631459268	-0.0446434249	0.0050733912	-0.0449969838	0.063732707	-0.0470861844	0.011252873600000001	-0.0218302717	0.056861862	0.0490849592	-0.183767662	0.11887671359999999	-0.0467641732	0.0242776134	-0.0309765111	0.0562275667	-0.0839694027	0.0274829669	-0.029080492599999997	0.0510287309	-0.0394858687	0.051674087300000004	-0.0521614558	0.0428550315	-0.0301178625	-0.0747323975	0.040705393	0.0392817725	-0.053494963300000004	0.1086460029	-0.0242100405	0.1008005825	-0.0324013862	0.0691350805	-0.0301036316	0.0550953421	-0.0542304179	0.0279263998	0.0953438286	0.0953365377	0.0953243866	0.095307376	0.0952855067	0.0	0.0	0.0	0.0	0.0	0.017465099999999997	-0.004365600000000004	1.905846336000004e-05	0.00030502971800999983	0.0012521600000000006	-0.0010687499999999992	1.1422265624999985e-06	1.5679046656000014e-06	0.000269945	0.0001723629	7.2870303025e-08	2.970896929641e-08	-0.000736628	-0.00053799	2.8943324010000004e-07	5.426208103840002e-07	-0.0	-0.00020600900000000005	0.0	4.2439708081000015e-08	0.000409288	0.000104469	1.6751666694400002e-07	1.0913771961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3679196284	-1.019028926	0.5500403232	-0.9815629846	0.09017127505	0.4399369997	0.3574294615	0.7956456741	0.2109296181	1.640792249	-0.156711083	-1.091903709	0.1100091627	1.099635073	-0.07717133531	0.1468318477	0.1314845151	-1.622723386	-0.9681792374	1.050534645	-1.199017704	0.8056040921	0.7678791743	-0.7138846487	-0.7746017392	0.07240918554	-1.433959155	0.4730444439
15422.336945786987	37.22070082612299	1385.3805699877528	237848476.86938632	12707.624781608582	9.036347866056529	81.65558275638442	161483727.59015256	11330.982138089175	8.840905093427864	128391156.21369594	78.16160287099875	1.213277	24.164751000000006	0.088372461	0.0009625175	-0.1678520832	0.1240882369	-0.18069068230000002	0.0135820996	0.0383559791	-0.0847950466	-0.062333546399999995	0.0144706725	0.0734937458	0.062562883	0.0468054234	-0.0920889942	0.0185770577	-0.059224126900000014	0.0253030072	-0.12518159869999998	-0.007472115600000002	-0.1063749533	0.0421777364	0.0140508408	0.0075169074	-0.050579647	-0.0229362383	-0.0399221667	-0.054236692999999996	-0.0653269313	0.019003361599999997	0.0233315019	-0.0424194004	0.0663107446	-0.010973486299999998	0.11406329949999999	-0.0558977954	0.0734928913	-0.0365991786	0.04269595019999999	0.0575691724	0.0544758442	0.023543234399999998	0.0090396171	-0.0230555161	0.0114159099	-0.17550952309999998	-0.026028709	-0.12605953890000002	0.0829064196	-0.091338309	-0.1316710288	0.1754998504	0.0014599466	0.0780673375	-0.0564755827	0.0609320744	0.0023118118	0.0885663638	0.0146995622	0.050142419900000006	-0.0890368649	0.010733773200000001	-0.010717588	-0.10846365109999999	0.09129127699999999	-0.0834491916	-0.0808717528	-0.0544004994	0.0061886568	0.0037321309999999996	0.0170414554	0.0388087697	0.0459891354	-0.0757346814	-0.027434231200000003	-0.0393190666	-0.0168425101	-0.0034700042999999997	-0.0962418158	0.051555883399999995	0.09059642470000001	-0.0153628351	0.09609027880000001	-0.0397883812	0.028841401699999998	-0.0422620796	-0.015658785300000002	0.0030860192	-0.0039799721000000005	-0.1165651117	-0.0346535428	0.0953243866	0.0952587799	0.09514946869999999	0.0949965032	0.0947999536	0.0	0.0	0.0	0.0	0.0	0.0214918	0.004026700000000005	1.6214312890000033e-05	0.0004618974672400001	0.026873	0.02562084	0.0006564274423055999	0.000722158129	0.0007169160000000001	0.0004469710000000001	5.13968551056e-07	1.9978307484100002e-07	-0.00188663	-0.001150002	1.3225046000040001e-06	3.5593727569e-06	-1.3755500000000003e-23	-1.3755500000000003e-23	1.8921378025000005e-46	1.8921378025000005e-46	0.000424845	1.5556999999999973e-05	1.80493274025e-07	2.4202024899999916e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4710684817	-1.372905014	0.5395136887	-0.8884380863	0.7020174378	0.5981518669	0.8030074002	-0.09478223942	0.07934174678	0.6529532335	0.03418210647	0.2818716344	2.6663726	0.2494174997	-0.4003545736	0.1115971958	0.2381582301	-1.94667379	-0.9718579056	-1.066590861	-1.178487323	-0.1154759198	-0.6245514833	0.4591756561	-0.3583694794	0.7943130073	-0.9768281865	1.341596317
15429.876128288313	7.539182501326651	56.83927278830996	238081077.3343216	12707.44846391678	-0.17631769180115953	0.031087928442088682	161479246.46310094	11340.75626825672	9.77413016754508	128612752.7360041	95.53362053211485	1.134843	22.602591	0.03764867400000002	0.0052628619	-0.1554049613	0.1169223427	-0.1849176445	0.011819429499999999	0.0364235931	-0.1087815586	-0.0570679317	0.0860682464	-0.0053366526	0.048506804699999996	0.0408534692	-0.0403011546	0.030668196600000006	-0.054648678	0.0526096694	-0.13693573439999998	-0.04319375599999999	-0.0505613993	0.1240769407	0.0414339955	-0.034469814	-0.0170998916	0.040510949500000004	0.0068254037	-0.07702299879999999	0.041026212	0.0180178781	0.0165171974	0.009846268	0.049478382300000005	0.024954982999999997	0.1340537897	0.0030261061	-0.0083315829	0.054125671900000005	0.0681316892	0.0378606975	0.0325045094	-0.0535717014	-0.06802922	0.0379686027	0.0011833246000000001	-0.1519089035	-0.009507035	-0.1618121291	0.0056448026	-0.1102605592	-0.12504828939999998	0.1775200877	-0.002672776	0.0914747255	-0.07589724889999999	0.0626069786	0.0862266652	0.0287218533	0.0305826438	0.0377913945	-0.0434216137	0.0266330245	-0.0033854996000000004	-0.10375650130000001	0.1160690798	-0.0030362689000000003	-0.0763976022	-0.1169299884	-0.022009016699999998	0.0739013582	0.049832399400000005	-0.023762343999999998	-0.0034284107	-0.0127509194	-0.0970414181	0.015371656899999999	-0.0431995117	0.031390810899999996	-0.0735075727	-0.0071004271999999995	0.1259975984	0.010965165	0.061589882900000004	0.1026478835	-0.0115079775	-0.0400243676	0.030150756400000006	0.0096008065	-0.0290715331	-0.0311473408	-0.0919041768	0.0952855067	0.0951033276	0.0947999536	0.0943757715	0.0938313217	0.0	0.0	0.0	0.0	0.0	0.0237363	0.0022444999999999965	5.037780249999984e-06	0.0005634119376900001	-0.00305139	-0.02992439	0.0008954691168721002	9.310980932100003e-06	0.0037793	0.003062384	1.428310849e-05	9.378195763455997e-06	-0.00189079	-4.1600000000000135e-06	1.730560000000012e-11	3.5750868241e-06	-0.0	1.3755500000000003e-23	0.0	1.8921378025000005e-46	0.0004690330000000001	4.4188000000000065e-05	2.1999195508900003e-07	1.9525793440000066e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178442205	-1.114116345	0.6447094316	-0.6059850339	0.1735600965	0.5121020573	0.4673862276	0.4459082768	0.4142620536	1.350215382	-0.09765680829	0.2851591494	1.994203632	-0.4676764596	-0.07925832294	0.4269732766	0.1101169498	-1.623960904	-1.299048883	0.5042830189	-0.6170688394	0.3221794695	-2.146359093	-1.081425898	-0.765087023	0.2289906277	-1.856406005	-1.670892602
15415.01031873455	-14.865809553763027	220.99229368875214	237622543.12669265	12701.700281620027	-5.74818229675293	33.041599716703786	161333190.04410627	11347.034191710396	6.277923453675612	128755184.9478448	39.412322890210326	1.098583	21.880392	0.10412249	-0.0276608183	-0.1301235862	0.1351383303	-0.1490292643	0.0520035695	0.0104247717	-0.0758141733	-0.0567962312	0.0184714537	0.0291843297	-0.0303842787	0.0842536007	-0.0770090852	0.0366886347	-0.0500887511	0.021384646	-0.10664315710000001	-0.0568368508	-0.0184005536	0.1240878448	0.1494299493	0.0848281508	0.0009681322999999999	0.0872721664	-0.0028420465	0.0074910863	0.0413432558	-0.0467834839	-0.0110673678	-0.0332005856	0.0589674616	0.0338775141	-0.043409393899999996	-0.010727103600000001	-0.078322078	-0.0540992884	-0.013368030900000001	0.0554784736	0.051807621500000005	-0.0967913992	-0.16278389999999998	0.0724743818	0.043160179800000004	-0.1195953339	-0.0521146923	-0.1887508459	0.035913637400000004	-0.0963234666	-0.1423697215	0.1445964217	-0.046092524100000004	0.043785738399999996	-0.0486097713	0.0488002187	0.0078738738	0.0199119215	-0.066115878	0.0829246935	-0.0768199191	0.0362288467	-0.00978358	-0.10174878359999999	0.0852064893	0.0174528787	-0.0321841749	-0.1285249397	-0.1406293892	-0.0235423375	0.056876395	-0.055996957	0.0188477745	0.030888532200000002	0.0052310034	0.0450403976	0.0339395568	0.0058734191	-0.0696800231	-0.0323365663	-8.8904e-05	0.043803286500000004	-0.09582002419999999	0.0179057852	0.0022183749	-0.12342826800000001	0.1013465293	0.038784089	-0.09246467650000001	0.06539754269999999	-0.07616645799999999	0.0952271968	0.09487030769999999	0.09427648289999999	0.0934472056	0.09238454689999999	0.0	0.0	0.0	0.0	0.0	0.0238369	0.00010060000000000276	1.0120360000000555e-08	0.00056819780161	0.0411822	0.04423359	0.0019566104842881	0.0016959735968399994	0.0347829	0.0310036	0.0012098501324099998	0.0009612232129600001	-0.00241637	-0.0005255800000000001	2.7623433640000007e-07	5.8388439769000015e-06	-0.0	0.0	0.0	0.0	0.000418919	-5.011400000000003e-05	1.7549312856100002e-07	2.511412996000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7021192057	-1.172277734	0.3804965421	-0.5607150582	1.172222004	0.7261513677	0.9575274587	-0.121904071	-0.1440307265	0.4293931146	0.1796471709	0.4529375234	1.819589026	-1.223048229	0.6496511828	0.1177271868	0.8568168915	-0.3463847839	-0.7892711149	-1.050061966	-0.5144656592	0.4920156445	-2.162144731	0.1590819626	-0.1992108056	0.1688638768	-2.482216823	-0.4056881065
15468.821703779719	53.81138504516821	2895.665160479353	239284444.90332648	12713.51692724228	11.816645622253418	139.63311376192087	161633512.659276	11369.073491201609	22.03929949121266	129255832.04834314	485.7307220633666	1.207163	24.042986	0.13519050974139998	-0.0432225318	-0.0906768585	0.1193767589	-0.1233728111	0.0170756912	-0.0108273026	-0.0829125883	-0.08735986859999999	0.0002817157	0.0429567404	0.0018758672	0.0327440002	-0.0310996516	0.08583021880000001	-0.0257116714	0.0868388562	-0.0115985928	-0.044900503200000004	-0.025784874	0.1226729592	0.0710230056	0.053930492000000003	-0.0520877184	0.0139258556	0.0978383673	-0.09656619150000001	-3.07407e-05	-0.024428155400000002	-0.0557341212	0.00577802	0.0633584963	-0.0019142985999999998	-0.0161640866	0.06994604809999999	-0.025312441	0.12050825710000004	0.0996258631	-0.09807830960000001	0.0660285102	-0.0192759519	0.0169157204	0.038183552999999995	0.0438901723	-0.0830075123	-0.0415127491	-0.1499299757	0.071735948	-0.114507513	-0.1236897338	0.1110681921	-0.0075954179	0.0415194187	-0.065000469	0.0902548	-0.0024119802	0.0419933124	-0.019999074199999998	0.0225215023	-0.0278179392	0.07282969759999999	0.0697286632	-0.0716466289	0.0131681478	0.015225358999999999	-0.0256278256	-0.1201631025	-0.0697592782	-0.041912759300000005	0.0527270547	-0.0102157805	-0.07220444200000001	-0.059259179	-0.0642866954	0.0448306868	0.011933058600000001	0.0253988116	-0.0060287556	0.0251515843	0.0046960884	-0.1300732691	0.0162719876	0.13549547369999998	0.011541526699999999	0.05398623650000002	-0.0455475858	0.0879341293	-0.0443088076	0.1043352909	0.0520565742	0.09514946869999999	0.0945599102	0.09358001710000001	0.0922138344	0.0904670015	0.0	0.0	0.0	0.0	0.0	1.02586e-08	-0.0238368897414	0.0005681973125436605	1.0523887395999999e-16	0.00366123	-0.03752097	0.0014078231897408993	1.34046051129e-05	0.0353461	0.0005631999999999997	0.0012493467852099998	3.171942399999998e-07	-0.0013699	0.00104647	1.0950994609e-06	1.8766260100000003e-06	-0.0	0.0	0.0	0.0	0.0	-0.000418919	0.0	1.7549312856100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8354585421	-1.013316344	0.5314798614	0.1255152606	0.8873527192	0.3590387933	0.9263069415	0.03339574847	0.04498389286	1.415656777	0.2435298313	-0.06706903273	1.630466624	-0.4771877342	0.3116590617	0.3299758019	0.871761619	-1.03408652	-1.302491189	-0.01220452299	-0.8196139897	1.131649688	1.869327624	-0.4770534916	-0.06504197495	-1.088055864	-0.4851639815	-0.8942324838
