Cluster Index	Z	x	y	z	
9	10.1	28	9	28
9	9.84	37	12	28
9	9.48	31	14	28
9	9.39	26	12	24
9	9	38	10	32
9	8.97	40	12	29
8	7.48	20	31	50
8	7.11	23	33	51
8	6.8	24	35	53
8	6.11	33	46	42
8	6.1	22	41	51
8	6.03	17	37	49
7	7.94	11	37	33
7	6.29	13	29	27
7	5.06	14	29	36
7	4.44	11	30	36
7	4.23	16	35	24
7	3.49	20	38	29
6	6.32	15	44	26
6	5.03	20	45	30
6	4.91	16	47	24
6	4.48	21	51	27
6	3.7	23	47	29
6	3.11	16	43	31
5	4.83	24	47	23
5	4.82	27	36	30
5	4.47	26	42	26
5	4.38	28	44	21
5	3.9	27	43	31
5	3.78	27	46	21
4	5.95	33	34	35
4	5.49	34	39	36
4	5.3	33	45	36
3	6.17	41	57	20
3	5.4	39	59	20
3	5.12	41	50	18
3	4.23	48	59	19
3	4.08	39	65	22
3	4	45	61	20
2	5.38	25	60	19
2	4.89	25	54	18
2	4.18	27	51	18
2	3.65	21	56	19
2	3.32	22	58	17
2	2.92	29	63	18
1	5.95	21	60	39
1	5	16	54	39
1	4.19	14	57	29
1	3.52	16	60	33
1	3.51	17	57	29
1	3.48	16	60	31
