Cluster Index	Z	x	y	z	
7	6.84	25	38	49
7	6.22	37	45	50
7	5.98	37	40	50
7	5.91	29	43	42
7	5.53	22	35	45
7	5.44	30	43	49
6	6.94	24	10	30
6	6.52	42	12	30
6	5.88	40	11	31
6	5.47	38	11	32
6	5.04	28	11	26
6	4.92	41	12	34
5	5.54	54	30	37
5	4.44	55	28	30
5	4.23	48	27	28
5	4.13	49	30	35
5	4.02	52	26	31
5	3.91	53	23	28
4	5.51	44	31	40
4	3.7	47	20	43
4	3.59	43	21	38
4	3.52	43	20	40
4	3.25	43	24	43
4	3.07	42	22	41
3	4.26	34	24	22
3	4.16	35	24	20
3	3.81	49	30	21
3	3.73	40	29	20
3	3.54	50	28	18
3	3.35	47	26	16
2	5.52	39	12	22
2	2.93	44	15	21
2	2.6	35	11	26
1	4.98	49	43	42
1	4.06	44	43	41
1	4.03	47	45	37
1	3.88	50	45	40
1	3.61	50	47	41
