Cluster Index	Z	x	y	z	
9	9.28	29	44	43
9	9.21	25	38	49
9	8.17	29	43	49
9	8.15	37	42	51
9	7.68	37	45	50
9	7.18	22	36	45
8	5.55	30	10	26
8	5.36	23	13	29
8	5.25	40	11	22
8	4.62	38	11	24
8	3.79	24	14	23
8	3.69	42	12	24
7	5.78	34	24	23
7	5.65	35	23	20
7	5.44	40	25	19
7	4.97	36	26	23
7	4.41	47	26	15
7	4.09	44	27	17
6	6.44	53	47	30
6	5.17	48	46	27
6	4.52	37	43	25
6	4.5	34	38	27
6	4.35	34	39	24
6	4.25	43	49	29
5	5.61	42	13	30
5	4.66	38	12	35
5	4.64	39	10	31
5	4.52	41	10	31
5	4.39	38	11	33
5	4.28	41	12	34
4	6.16	17	43	29
4	5.29	15	45	27
4	5.15	20	44	29
4	3.52	23	46	28
4	3.49	23	43	30
4	3.42	25	42	33
3	4.84	29	39	27
3	4.51	25	37	28
3	3.59	26	36	24
3	3.31	29	42	28
3	3.23	28	36	21
3	2.93	27	40	23
2	5.68	13	38	33
2	4.26	19	36	32
2	4.17	17	35	32
1	5.21	49	43	43
1	5.18	50	45	40
1	4.88	45	40	45
1	3.18	43	43	42
