Cluster Index	Z	x	y	z	
5	7.55	30	-93	-42
5	6.96	9	-45	-33
5	6.75	27	-96	-33
5	6.54	18	-99	-18
5	6.49	-6	-78	-42
5	6.45	-18	-84	-21
4	5.21	57	36	6
4	4.76	54	42	12
4	4.34	57	27	24
4	4.11	51	45	-3
4	3.85	33	63	15
4	3.66	48	54	-6
3	5.59	-3	-12	24
3	4.9	6	-6	27
3	4.79	6	-21	21
3	4.77	18	-15	30
3	4.7	9	-18	15
3	4.19	12	-21	30
2	5.8	63	-6	21
2	4.44	60	15	24
2	3.88	69	12	21
2	3.34	66	24	9
2	3.02	72	-3	24
2	2.85	60	12	9
1	3.65	-18	66	-9
1	3.62	-27	63	-15
1	3.51	-33	69	-9
1	3.14	-15	69	0
1	3.01	-27	72	-3
1	2.92	-39	60	-15
