Cluster Index	Z	x	y	z	
7	6.85	-42	-81	33
7	6.55	-45	-3	57
7	6.31	-3	-39	-3
7	6.25	45	-57	15
7	6.02	-45	-69	3
7	5.97	-30	-60	-3
6	4.39	30	0	0
6	3.71	24	-12	18
6	3.52	27	-27	12
6	3.51	30	-12	-3
6	3.43	24	-3	9
6	3.37	30	-24	21
5	4.59	36	-66	-24
5	4.18	39	-57	-27
5	3.17	48	-51	-30
4	5.25	-36	9	-33
4	4.19	-48	12	-30
4	2.55	-51	6	-36
3	5.22	-51	-63	-54
3	4.53	-48	-60	-48
3	4.51	-54	-69	-48
3	3.64	-36	-66	-51
3	3.34	-30	-66	-51
3	3.23	-30	-72	-45
2	4.01	63	-18	9
2	3.99	42	-12	21
2	3.57	54	-21	12
2	3.36	51	-15	15
2	2.42	48	-24	18
1	4.1	27	3	-27
1	3.98	30	9	-30
1	3.6	36	18	-30
1	3.12	39	15	-42
