Cluster Index	Z	x	y	z	
8	7.25	-27	-48	-15
8	7.1	-15	-99	-21
8	6.6	-63	-69	-3
8	6.1	-45	-90	-15
8	5.98	-24	-75	-60
8	5.8	-42	60	9
7	5.25	0	-6	51
7	5.23	-15	-24	42
7	5.15	-45	-36	60
7	5.11	-9	-51	57
7	5.11	6	-42	72
7	5.08	27	-72	18
6	6.15	63	-6	21
6	5.67	69	0	-6
6	4.92	75	-12	3
6	4.81	63	12	-21
6	4.62	63	12	-15
6	4.55	63	12	-27
5	4.29	18	-45	-36
5	4.2	12	-45	-33
5	3.9	51	-45	-45
5	3.66	30	-30	-36
5	3.58	27	-36	-36
5	3.56	45	-48	-42
4	4.92	42	42	-21
4	4.34	36	60	-6
4	3.82	39	51	-12
4	3.8	24	60	-6
4	3.8	48	54	-9
4	3.77	39	60	0
3	5.35	-54	9	48
3	4.63	-30	-3	48
3	4.58	-42	-3	57
3	4.1	-51	-3	51
3	3.96	-45	-12	57
3	3.78	-33	0	63
2	4.88	27	-15	3
2	4.26	30	-3	-6
2	3.85	24	-9	6
2	3.54	27	-24	-12
2	3.43	39	-6	3
2	3.41	39	-3	-9
1	3.77	27	-3	-24
1	3.7	30	9	-27
1	3.7	30	18	-30
1	3.67	24	12	-27
1	3.47	36	18	-24
1	3.4	42	-15	-27
