Cluster Index	Z	x	y	z	
5	7.17	22	14	25
5	6.04	18	22	21
5	5.38	22	19	21
5	4.41	22	30	19
5	3.86	23	23	22
5	3.77	27	10	28
4	6.68	40	14	24
4	6.37	44	15	26
4	6.34	43	24	22
4	5.94	40	16	25
4	5.68	44	19	30
4	5.05	44	15	22
3	5.11	24	36	47
3	4.26	22	36	44
3	3.85	16	39	46
3	3.78	15	43	43
3	3.73	17	37	47
3	3.31	26	37	42
2	5.31	28	43	51
2	4.64	31	43	45
2	4.23	37	43	50
2	4.06	37	45	51
2	3.97	29	47	43
2	3.9	27	44	47
1	4.01	47	48	27
1	3.98	53	46	30
1	3.78	49	48	29
1	3.59	50	48	26
1	3.55	47	48	30
1	3.05	52	44	25
