Cluster Index	Z	x	y	z	
7	6.26	43	23	22
7	6.24	39	15	22
7	6.19	44	18	28
7	5.38	40	11	27
7	5.09	35	18	20
7	4.55	48	22	22
6	6.98	23	15	28
6	5.94	18	22	21
6	5.4	22	17	22
6	4.92	16	26	29
6	4.72	20	15	25
6	4.25	27	10	29
5	5.56	34	44	45
5	5.24	28	43	50
5	5.22	31	43	45
5	5.04	37	43	46
5	4.85	37	43	50
5	4.59	27	45	46
4	5.06	16	44	40
4	4.64	18	44	45
4	4.54	14	43	43
4	2.98	20	45	39
4	2.82	12	38	44
3	4.42	46	17	12
3	3.87	35	13	14
3	3.59	42	16	12
3	3.57	42	13	15
3	3.46	35	12	12
3	2.76	34	16	16
2	5.51	50	43	43
2	4.03	46	46	42
1	3.73	47	47	27
1	3.54	43	54	24
