Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
24	422	2.65e-19	18.6	6.62	43	56	39	45.9	53.9	35.7	246	49	49	38	98.4
23	368	1.54e-17	16.8	6.43	47	16	21	41	12.2	23.8	296	42	11	25	106
22	206	1.27e-11	10.9	4.92	27	12	20	23.1	12.9	21.2	361	24	14	19	124
21	206	1.27e-11	10.9	6	46	21	44	46.8	23.3	40.8	184	49	27	44	75.7
20	141	8.01e-09	8.1	6.74	40	60	21	41.4	57.8	21	154	41	60	21	81.9
19	116	1.19e-07	6.92	5.9	33	52	48	32.5	50.3	43.6	202	33	53	47	90.6
18	105	4.17e-07	6.38	4.64	19	24	21	18.1	25.5	21.3	215	19	24	20	95.8
17	102	5.96e-07	6.22	5.6	21	26	40	21.1	24	40.9	206	18	24	44	88.4
16	75	1.76e-05	4.75	4.25	21	41	32	25.1	40.7	30.3	195	31	40	30	69.7
15	66	5.87e-05	4.23	5.26	48	29	19	48.9	29.9	21.2	135	48	29	19	59.8
14	58	0.000179	3.75	4.63	55	30	26	53.8	34.8	29.3	141	53	40	29	75.7
13	58	0.000179	3.75	5.7	17	43	38	15.3	43.8	37.6	160	17	44	38	91.2
12	55	0.000276	3.56	4.65	15	32	33	13.1	31.7	33	196	12	31	33	117
11	50	0.000575	3.24	4.83	18	54	33	18.2	54.6	33.1	112	17	53	34	74.5
10	44	0.00144	2.84	5.19	37	68	30	36.5	67	30.6	239	36	68	30	112
9	39	0.00319	2.5	4.78	22	52	29	20.9	51	27.4	113	22	52	29	72.5
8	34	0.00731	2.14	4.25	44	43	43	45	43.2	43.8	120	44	43	43	67.1
7	33	0.00867	2.06	5.18	30	17	44	29.5	16.7	43.7	185	30	17	44	94.6
6	33	0.00867	2.06	6.31	45	50	46	45.3	49.1	45.1	168	46	50	44	88.3
5	31	0.0122	1.91	4.43	20	20	11	18.1	20.4	12.7	208	16	22	13	101
4	31	0.0122	1.91	4.54	47	19	17	46.2	20.5	16.7	149	47	19	17	80.4
3	30	0.0146	1.84	4.24	42	52	24	42.5	52.1	24.5	120	43	53	25	84.9
2	30	0.0146	1.84	5.43	39	49	47	39.1	48.2	46.6	81.7	39	48	47	50.7
1	25	0.036	1.44	5.16	43	23	20	42.3	23.4	20.1	221	44	23	20	117
