Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	665	1.84e-26	25.7	6.6	15	25	22	30.5	18.6	19.7	1.22e+03	25	13	19	329
13	109	2.98e-07	6.53	5.52	26	44	34	28.6	43.2	31.2	776	32	41	30	294
12	71	2.99e-05	4.52	6.58	43	13	19	41.7	13.9	16.9	994	42	14	19	326
11	65	6.73e-05	4.17	5.96	17	22	13	16.8	21.3	13.3	776	16	21	13	330
10	55	0.000276	3.56	4.45	36	20	32	34.4	21	29.7	482	35	20	31	307
9	51	0.000496	3.3	5.75	32	24	9	31.4	21.1	10	921	31	22	10	436
8	49	0.000669	3.17	4.51	35	27	26	33.3	28.5	27.5	846	32	30	27	483
7	42	0.00197	2.71	5.21	27	68	29	25.4	66.3	28.4	359	27	68	29	214
6	36	0.00522	2.28	5.68	32	16	40	32.6	15.6	39.6	494	32	16	37	305
5	36	0.00522	2.28	4.96	42	56	21	41.6	56.3	20.6	567	40	57	18	270
4	34	0.00731	2.14	3.98	25	25	27	25.7	23.3	27.8	597	26	22	28	424
3	30	0.0146	1.84	5.57	37	55	40	37.9	54.8	39.1	170	40	55	38	110
2	28	0.0208	1.68	4.52	34	33	34	32.9	33.3	34	297	34	33	35	219
1	24	0.0434	1.36	5.22	24	13	13	25.5	13.3	13.5	263	27	14	14	191
