Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
24	2389	0	62.6	7.06	42	12	19	32	18.1	20.6	722	37	16	20	148
23	647	5.77e-26	25.2	6.33	28	56	35	31.1	57.7	35.1	262	29	56	34	108
22	594	1.78e-24	23.8	5.38	40	51	23	45.4	44.9	26.4	300	32	46	21	117
21	442	6.17e-20	19.2	5.89	20	35	30	14.8	36.9	30.1	392	12	38	30	118
20	315	1.01e-15	15	6.49	26	44	17	26.4	45.3	21.9	493	27	44	17	134
19	167	5.51e-10	9.26	5.04	33	28	26	29.2	28.2	25.7	322	34	29	27	149
18	109	2.98e-07	6.53	5.33	27	62	23	27.2	62	24.1	366	32	64	25	142
17	82	7.15e-06	5.15	5.14	11	21	28	14.3	19.4	26.7	323	15	18	28	144
16	65	6.73e-05	4.17	4.17	32	40	42	32.2	41.2	42.2	202	32	41	42	115
15	61	0.000117	3.93	4.54	39	61	22	40.5	60.8	22.6	207	37	66	22	99.2
14	60	0.000135	3.87	5.41	41	51	16	43.5	50.3	14.9	170	43	52	17	99.9
13	56	0.000238	3.62	5.47	33	51	48	33.3	49.5	48.3	241	32	52	47	112
12	55	0.000276	3.56	4.41	41	59	32	42.2	58.4	33.5	121	42	61	33	68.3
11	52	0.000427	3.37	4.62	36	68	31	36.7	66.8	29.3	319	36	68	31	141
10	51	0.000496	3.3	5.44	27	27	6	27.9	28	6.23	459	28	29	6	208
9	51	0.000496	3.3	4.3	18	38	41	17.1	38.5	42.3	190	16	40	45	96
8	42	0.00197	2.71	4.01	17	35	48	20.5	34.9	49.7	325	18	37	48	176
7	40	0.00271	2.57	4.97	10	32	40	10.9	35	39.7	217	11	35	40	116
6	34	0.00731	2.14	4.85	9	29	25	9.75	28	24.6	212	11	28	24	137
5	34	0.00731	2.14	4.96	21	52	16	19.6	51.3	17	180	19	50	18	118
4	33	0.00867	2.06	4.43	14	20	39	14.2	21.6	40.1	168	14	23	40	90.4
3	31	0.0122	1.91	4.4	20	62	36	22.3	61.3	35.6	154	22	61	35	85.2
2	29	0.0174	1.76	5.23	33	52	17	32.2	48.7	16.1	326	32	47	16	177
1	25	0.036	1.44	4.59	37	37	29	37.7	36.3	28.4	117	37	37	29	86.7
