Cluster Index	Z	x	y	z	
24	6.62	43	56	39
24	6.21	45	54	38
24	6.16	46	54	33
24	6.05	49	49	38
24	4.95	45	58	31
24	4.65	42	55	43
23	6.43	47	16	21
23	6.24	42	11	25
23	5.89	44	13	25
23	5.57	36	9	26
23	5.35	39	10	27
23	5.12	35	9	29
22	4.92	27	12	20
22	4.72	22	11	26
22	4.4	23	11	22
22	4.32	24	13	20
22	4.26	17	19	18
22	4.24	30	11	22
21	6	46	21	44
21	5.63	42	26	38
21	5.63	51	27	43
21	5.24	44	14	36
21	5.23	49	18	36
21	4.56	44	17	41
20	6.74	40	60	21
20	5.62	43	57	21
20	5.17	37	54	20
20	4.17	48	61	21
20	4.16	41	55	19
20	3.43	48	57	20
19	5.9	33	52	48
19	4.51	33	52	43
19	4.08	34	48	42
19	3.99	28	48	42
19	3.43	34	55	43
18	4.64	19	24	21
18	4.6	16	25	20
18	4.4	19	28	22
18	4.16	15	26	24
18	3.99	23	29	20
18	3.86	16	28	22
17	5.6	21	26	40
17	4.69	22	21	42
17	4.63	23	22	40
17	4.24	18	24	45
17	3.57	19	19	44
16	4.25	21	41	32
16	4.08	27	40	29
16	3.91	27	42	31
16	3.8	24	42	31
16	3.71	34	37	28
16	3.62	21	40	29
15	5.26	48	29	19
15	4.24	51	27	23
15	4.08	49	32	21
15	3.83	48	30	22
15	3.81	50	35	19
15	3.65	45	27	22
14	4.63	55	30	26
14	4.19	53	38	30
14	3.8	54	31	31
14	3.69	54	33	29
14	3.4	56	34	30
13	5.7	17	43	38
13	4.22	10	45	37
13	4.05	13	45	37
12	4.65	15	32	33
12	4.31	11	31	33
12	3.54	14	35	30
11	4.83	18	54	33
11	4.45	20	56	33
10	5.19	37	68	30
10	4.12	35	66	33
9	4.78	22	52	29
9	4.08	20	49	26
9	3.49	20	52	25
8	4.25	44	43	43
8	3.62	47	45	45
7	5.18	30	17	44
7	4.87	29	17	46
7	4.75	28	15	43
6	6.31	45	50	46
5	4.43	20	20	11
5	3.93	16	23	13
5	3.77	19	19	14
5	3.52	20	17	12
4	4.54	47	19	17
4	4.34	45	21	16
3	4.24	42	52	24
3	3.4	45	52	24
2	5.43	39	49	47
2	3.71	40	47	44
1	5.16	43	23	20
1	3.9	39	24	20
