Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	132	2.1e-08	7.68	6.44	54	27	37	49.7	26.4	40.5	99.5	46	23	43	51.4
14	123	5.96e-08	7.22	5.87	55	35	30	53.7	27.9	29.1	104	54	36	30	46.4
13	80	9.24e-06	5.03	5.6	46	15	27	45.5	15	23.9	142	44	15	20	63.3
12	74	2.01e-05	4.7	4.97	23	23	39	22.1	25.7	39.2	90.7	21	28	39	49.8
11	71	2.99e-05	4.52	4.85	44	57	40	46.1	54.9	39.7	105	49	53	38	54.4
10	46	0.00106	2.98	4.69	16	28	33	14.1	30.2	32.4	138	12	31	33	57.2
9	46	0.00106	2.98	4.79	30	43	41	31.1	43.2	41.7	107	31	45	44	55.7
8	43	0.00168	2.77	4.3	49	57	23	48.3	57.8	24.2	76.6	49	57	23	55.1
7	42	0.00197	2.71	6.08	32	65	38	29.5	64.5	37.9	98.1	31	65	38	54.8
6	37	0.00443	2.35	5.37	30	16	17	29.6	13.9	16.5	136	30	15	16	61.8
5	37	0.00443	2.35	5.02	36	49	35	34.7	47.7	36.1	49.1	32	49	36	35.9
4	31	0.0122	1.91	4.84	23	58	17	24.4	54.9	17.5	242	23	57	17	91.1
3	25	0.036	1.44	5.38	30	65	22	29.3	65.9	23.3	170	30	65	23	109
2	25	0.036	1.44	4.96	27	32	54	27.5	34	53.4	155	27	34	53	79.9
1	24	0.0434	1.36	4.41	20	15	16	19.8	17	16.2	109	20	15	16	68.2
