Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
23	600	1.2e-24	23.9	5.7	39	44	21	46.5	39.2	28.2	274	38	44	15	103
22	497	1.24e-21	20.9	6.72	42	11	25	41.6	15.2	20	566	37	15	20	134
21	436	9.53e-20	19	5.53	22	35	30	15.2	36	30.9	277	12	38	30	107
20	262	8.44e-14	13.1	5.94	25	13	18	22.2	14.9	19.7	595	24	14	18	187
19	237	7.54e-13	12.1	5.29	54	51	34	47.6	51.9	27.1	249	50	49	24	98.3
18	226	2.03e-12	11.7	5.13	36	69	32	32.3	60.7	32.7	266	36	68	31	104
17	220	3.5e-12	11.5	6.26	26	43	22	23	46.9	21	276	26	44	21	109
16	107	3.58e-07	6.45	5.74	15	25	12	16.8	21.1	12.8	305	16	22	13	130
15	91	2.32e-06	5.63	4.63	33	21	44	31.9	23.7	44.5	268	33	20	45	135
14	62	0.000102	3.99	4.57	28	58	22	29.5	59.7	22.8	325	32	64	24	136
13	56	0.000238	3.62	5.36	38	21	7	39.9	22	6.5	223	41	23	6	116
12	55	0.000276	3.56	5	33	52	48	33.5	48	48.4	256	33	53	47	109
11	44	0.00144	2.84	4.93	47	18	11	46.9	21.4	12.3	175	47	21	13	93.6
10	41	0.00231	2.64	5.06	31	39	42	31.5	40.5	41.5	172	32	41	42	104
9	39	0.00319	2.5	5.06	27	34	15	25.3	33.7	15.7	171	25	35	17	84.6
8	39	0.00319	2.5	4.38	13	21	23	13.3	20	26.6	269	15	18	28	146
7	37	0.00443	2.35	6.19	28	18	7	26.2	17	8.8	171	24	16	11	106
6	35	0.00617	2.21	4.31	41	59	32	40.9	59.6	32.4	120	42	61	33	67.2
5	35	0.00617	2.21	5.86	48	16	30	47.3	18.9	30.6	155	48	17	30	86.4
4	29	0.0174	1.76	5.93	32	48	16	32.5	48.8	16.3	296	33	47	16	171
3	27	0.025	1.6	4.22	20	28	17	18.2	28.6	16.9	187	20	29	18	132
2	27	0.025	1.6	4.72	31	20	12	32.1	20.6	11.4	285	32	22	11	183
1	25	0.036	1.44	4.38	22	23	6	21.5	19.8	6.93	175	23	23	6	105
