Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
8	1453	3.11e-24	23.5	5.03	12	-36	57	10.8	-27.2	64	193	3	-12	75	53.5
7	393	3.27e-09	8.49	4.29	-69	-54	6	-41.6	-74.2	-0.0249	83.4	-42	-69	15	38.1
6	313	1.19e-07	6.92	4.25	-30	-93	30	-21.7	-90	27.3	110	-6	-99	21	46.2
5	223	8.17e-06	5.09	4.45	-36	6	60	-39	-4.41	57.3	87.2	-36	3	63	42.8
4	147	0.00051	3.29	3.98	66	-57	30	60.9	-44.3	31.7	87.4	66	-24	36	44
3	120	0.00261	2.58	4.93	-54	-39	36	-56.2	-44.3	32.5	85.8	-57	-36	18	35
2	97	0.0115	1.94	3.41	54	-21	-6	53.3	-10.5	-2.53	87.6	54	-15	6	53.5
1	90	0.0185	1.73	3.46	18	-75	-3	17.9	-72.9	-2.56	93.8	15	-72	-9	46.6
