Cluster Index	Z	x	y	z	
18	9.71	-42	-84	-12
18	7.06	-39	-93	-9
18	7.02	-30	-96	-12
18	6.15	-24	-105	-9
17	8.14	39	-90	-12
17	7.42	24	-93	-9
17	7.03	36	-72	-9
17	5.47	39	-69	-21
17	4.02	18	-78	-9
16	5.88	-60	-51	45
16	4.98	-39	-60	57
16	4.82	-66	-39	36
16	4.82	-42	-48	42
16	4.55	-45	-48	63
16	3.71	-57	-45	33
15	4.87	0	30	30
15	4.81	3	27	39
15	4.6	-3	36	36
15	4.41	-3	42	24
15	3.53	0	24	51
15	3.37	-9	24	42
14	5.22	3	-33	24
14	5.08	-3	-24	27
14	3.54	-3	-12	33
13	4.8	-39	54	-6
13	4.46	-42	48	-3
13	4.35	-45	51	9
13	4.3	-42	57	15
13	4.17	-36	60	15
12	5.09	-60	-69	18
12	4.88	-60	-57	12
12	4.7	-60	-51	9
11	5.04	45	-69	51
11	4.34	39	-54	48
11	3.76	45	-45	63
11	3.75	36	-42	72
11	3.45	51	-39	60
11	3.4	48	-45	57
10	5.04	-36	15	39
10	3.9	-48	12	30
10	3.5	-57	15	33
10	3.38	-54	21	27
10	3.28	-48	24	21
9	4.17	-3	-66	21
9	3.78	-18	-66	6
9	3.67	-9	-78	12
9	3.65	-6	-69	6
8	5.48	-48	-57	-21
7	4.62	45	48	3
6	5.16	45	-42	12
5	4.79	42	39	33
5	3.92	36	36	45
5	3.91	39	48	33
5	3.6	33	42	45
4	6	-12	-18	75
4	4.69	-6	-6	75
3	4.1	-42	-54	3
3	3.78	-42	-48	-6
3	3.71	-51	-45	-3
3	3.57	-48	-45	12
3	3.18	-54	-36	-12
2	4.24	36	-75	-60
2	4.17	42	-57	-57
2	4.06	42	-69	-60
2	3.5	27	-75	-63
2	3.44	24	-81	-60
1	4.13	-45	6	-3
1	4.12	-54	15	-3
1	3.7	-45	18	-6
1	3.55	-60	12	0
