Cluster Index	Z	x	y	z	
5	4.84	6	-15	24
5	4.29	-15	-18	30
5	4.25	-12	-21	24
5	4.12	-9	-12	24
5	4.04	-18	-36	27
5	3.33	9	-6	24
4	7.09	15	-84	-57
4	5.57	27	-84	-57
4	5.02	-6	-84	-51
4	4.33	33	-63	-63
4	4.18	6	-69	-63
4	3.61	36	-75	-63
3	3.87	27	-72	9
3	3.81	21	-42	15
3	3.8	24	-48	15
3	3.77	33	-48	12
3	3.57	33	-57	9
3	3.5	33	-45	0
2	5.47	-21	-84	-60
2	4.52	-39	-72	-63
2	4.5	-36	-87	-54
2	4.49	-36	-78	-60
2	4.44	-42	-81	-57
2	3.66	-33	-60	-63
1	4.11	-51	-24	-33
1	4.02	-51	-9	-42
1	3.79	-42	0	-42
1	3.66	-48	-15	-30
1	3.44	-39	12	-33
1	3.41	-45	-6	-36
