Cluster Index	Z	x	y	z	
12	14.6	45	14	22
12	14.5	20	13	23
12	14.3	44	20	20
12	13.6	20	23	20
12	13.3	45	25	19
12	13	23	12	28
11	7.67	15	49	36
11	7.47	12	47	36
11	6.51	17	45	37
11	5.23	22	54	28
11	3.85	20	46	39
11	3.82	19	52	37
10	8.32	46	50	36
10	4.38	53	47	32
10	3.28	42	51	36
10	2.47	52	46	37
9	5.93	32	44	43
9	3.83	32	43	38
9	3.31	36	49	41
9	3.21	28	50	49
9	3	25	47	49
9	2.95	31	46	50
8	5.77	46	62	34
8	4.79	45	58	30
8	4.5	49	58	31
8	4.31	48	61	30
8	4.26	50	54	30
8	4.06	49	56	35
7	6.42	45	43	43
7	4	40	45	49
7	3.55	37	45	51
7	2.94	41	46	42
6	4.69	40	36	13
6	4.31	39	32	12
6	4.25	42	40	13
6	3.43	43	31	10
5	5.93	51	39	38
5	3.45	56	39	38
4	4.9	51	65	23
4	3.8	47	62	22
4	3.79	44	68	23
4	3.58	44	62	20
4	3.47	46	62	20
4	3.42	45	60	19
3	4.03	27	39	22
3	3.81	29	42	26
3	3.36	29	41	19
3	3.25	29	42	16
3	3.23	30	39	23
3	3.04	29	45	15
2	3.71	17	64	12
2	3.27	22	67	12
2	3.08	14	63	12
2	3.01	21	64	13
2	2.85	16	63	14
1	3.72	47	64	12
1	3.16	47	62	12
