Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
8	2461	1.45e-32	31.8	8.58	-42	-84	-9	-3.7	-74.5	-9.96	168	-42	-81	-12	43.4
7	877	1.31e-15	14.9	6.61	39	-54	63	33.8	-58.1	49.3	267	21	-75	51	64.4
6	776	2.88e-14	13.5	4.64	-60	-51	51	-39.7	-50	50.3	160	-39	-60	57	45.7
5	415	7.04e-09	8.15	5.59	-48	36	39	-42.6	18.8	42.4	157	-48	18	45	47.9
4	227	1.97e-05	4.71	5.08	48	9	45	42	10.7	47.9	120	45	6	54	50.7
3	115	0.00674	2.17	7.13	-48	-84	9	-47	-75.3	8.77	65.5	-45	-87	9	29.7
2	112	0.00805	2.09	4.27	36	36	18	41.4	37.4	23.8	92.8	48	36	15	51.6
1	99	0.0176	1.75	4.8	-48	39	-6	-45.3	44.7	-3.39	86.2	-42	48	0	53.5
