Cluster Index	Z	x	y	z	
13	6.24	27	7	26
13	5.6	15	16	21
13	5	13	18	29
13	4.9	26	12	39
13	4.89	32	13	33
13	4.57	28	9	31
12	5.91	9	28	22
12	5.34	9	37	20
12	5.09	9	32	21
12	5.05	16	33	16
12	4.78	14	35	17
12	4.37	13	38	18
11	5.5	14	55	23
11	5.32	12	52	29
11	5.22	15	55	21
11	5.21	13	53	26
11	5.2	14	61	25
11	4.98	17	54	20
10	4.82	30	14	12
10	4.72	31	11	18
10	4.32	29	10	17
10	4.05	31	14	17
10	3.78	25	11	13
9	4.42	37	7	27
9	3.85	41	10	21
9	3.78	37	8	22
9	3.78	42	9	26
9	3.77	39	8	26
9	3.68	38	10	20
8	4.72	25	55	24
8	4.6	29	55	26
8	4.28	27	57	29
8	4.1	28	55	32
7	4.96	46	30	20
7	4.87	48	29	20
7	3.86	44	32	20
6	4.42	45	45	12
6	3.73	45	51	16
6	3.67	47	48	13
5	4.03	13	40	36
5	3.84	18	39	36
4	4.08	18	63	24
4	3.78	16	60	29
4	3.78	17	63	26
4	3.65	16	61	31
3	4.34	46	29	32
3	3.96	45	27	30
3	3.32	43	28	34
2	4.12	15	29	38
2	3.12	14	26	34
1	4.46	31	17	23
1	4.02	33	13	24
