Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
27	890	1.35e-29	28.9	7.47	9	28	22	15.3	42.3	18.1	509	21	50	16	133
26	851	1.07e-28	28	6.74	30	8	25	26.4	13.1	21.8	738	30	9	26	194
25	373	3.43e-16	15.5	6.65	26	55	24	31.2	54.8	23.1	554	32	44	21	172
24	262	1.3e-12	11.9	5.54	44	33	20	45.6	28.6	14	395	47	22	19	156
23	255	2.27e-12	11.6	5.56	48	49	17	45.8	47.6	14.7	496	45	52	16	159
22	177	1.65e-09	8.78	4.92	46	17	12	42.6	15	13.7	380	45	17	19	121
21	140	5.96e-08	7.22	5.02	47	30	32	45.8	27.4	33.5	261	48	29	31	77.3
20	110	1.07e-06	5.97	4.98	24	23	30	21	25.4	30.4	109	23	24	29	59.4
19	107	1.49e-06	5.83	4.39	37	7	27	38.7	9.55	23.4	456	39	11	21	168
18	90	9.66e-06	5.02	5.02	33	68	31	34.7	67	29.3	664	32	66	29	277
17	83	2.15e-05	4.67	4.75	26	31	38	26.4	29.6	37	148	28	27	38	64.5
16	79	3.43e-05	4.47	4.84	33	37	8	33.6	37.7	11.1	605	36	37	12	289
15	75	5.51e-05	4.26	5.56	14	61	25	17.1	62.7	25.8	355	17	62	25	177
14	52	0.00102	2.99	4.43	16	29	38	16.5	27.2	37.2	239	13	23	39	65.9
13	50	0.00134	2.87	5.09	30	20	47	29.7	20.7	46.6	396	30	20	46	222
12	49	0.00154	2.81	4.11	33	28	33	32.2	26.7	31.2	705	32	27	32	427
11	46	0.00234	2.63	5.16	16	24	19	15.1	23.3	19.6	454	16	24	19	210
10	46	0.00234	2.63	4.79	47	29	26	48.7	29.7	26.3	292	49	30	27	151
9	32	0.0188	1.73	4.14	27	65	26	26.8	65.6	25.4	346	24	67	27	231
8	32	0.0188	1.73	5.35	28	23	14	26.8	22.8	14	158	29	23	14	80.6
7	30	0.0259	1.59	4.08	40	46	36	40	43.2	35.3	119	39	41	35	67.5
6	29	0.0304	1.52	3.76	23	13	31	22.3	13.2	30.3	258	23	13	29	151
5	29	0.0304	1.52	4.83	28	51	35	26.4	49.3	34.3	93.9	26	49	33	70.8
4	28	0.0357	1.45	4.35	37	31	38	36.8	30.7	37.1	137	35	30	37	73
3	27	0.0421	1.38	4.13	52	40	22	51.7	39.9	21.6	265	52	40	22	164
2	27	0.0421	1.38	3.82	24	20	45	25.1	22.6	44.7	216	23	21	46	111
1	27	0.0421	1.38	3.74	20	16	26	18.9	17.9	25.3	139	16	17	27	65.2
