Cluster Index	Z	x	y	z	
16	6.32	46	30	20
16	5.97	48	29	20
16	5.51	49	28	13
16	5	48	31	12
16	4.96	49	29	9
16	4.9	47	22	8
15	6.39	28	7	27
15	5.97	30	8	25
15	5.81	15	16	21
15	4.83	19	13	20
15	4.61	28	9	32
15	4.6	17	14	24
14	4.99	40	22	27
14	4.94	43	28	34
14	4.54	44	27	31
14	4.51	45	29	32
14	4.41	45	26	28
14	4.25	45	25	34
13	5.17	24	21	28
13	4.5	19	26	29
13	4.2	21	25	31
12	5.22	16	33	16
12	4.8	16	30	17
12	4.53	13	42	15
12	4.33	12	40	20
12	4.32	14	40	16
12	3.78	14	43	18
11	4.88	17	54	20
11	4.68	14	61	25
11	4.63	14	55	23
11	4.61	12	52	29
11	4.59	13	53	26
11	4.26	12	50	28
10	4.77	26	33	37
10	4.75	26	29	36
10	4.43	26	31	38
10	3.64	26	30	41
10	3.35	24	25	37
9	5.97	9	28	22
9	5.69	9	37	20
9	4.41	9	32	21
9	4.3	15	31	20
9	4.01	15	32	23
8	5.29	30	14	12
8	4.96	31	11	18
8	4.66	28	15	11
8	3.78	31	14	15
8	3.53	25	15	11
7	4.43	15	39	36
7	4.06	19	39	36
7	4.01	19	36	39
6	5.01	26	55	24
6	3.68	25	54	28
5	4.16	39	43	36
5	3.94	39	46	35
5	3.36	40	49	32
4	4.29	33	37	8
4	3.65	33	41	14
4	3.61	33	39	11
4	3.55	34	39	13
3	4.11	17	28	36
3	4.02	16	29	38
3	3.46	20	30	36
2	3.95	40	10	20
2	3.77	37	8	22
2	3.64	38	10	20
2	3.23	37	10	23
1	3.79	46	38	36
1	3.48	47	42	35
1	3.46	50	43	33
1	3.38	52	44	35
