Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
16	479	2.75e-19	18.6	6.82	30	8	25	26.7	13.6	18	442	30	9	26	111
15	153	1.51e-08	7.82	4.86	13	42	15	16	38.5	15.9	138	15	33	16	56.9
14	100	3.16e-06	5.5	6.09	9	28	22	10.9	32.2	20.8	114	15	31	20	48.5
13	87	1.36e-05	4.87	5.14	48	29	20	47.2	29.4	19.9	196	49	28	19	112
12	72	7.92e-05	4.1	4.66	46	17	12	43.2	15.5	12.6	96.5	47	17	15	66.1
11	64	0.000213	3.67	3.89	32	25	23	33	25.6	20.7	226	32	29	24	75.5
10	58	0.000461	3.34	4.85	37	26	7	38.9	28.8	9.65	196	40	32	12	109
9	56	0.000599	3.22	4.5	39	42	35	39.4	44.4	34.8	94.8	39	42	35	54.7
8	53	0.000894	3.05	4.77	26	55	24	25.4	55.1	25.9	134	26	55	24	72.9
7	47	0.00203	2.69	4.41	44	27	33	44.6	27.6	31.8	59.9	47	30	31	37.5
6	46	0.00234	2.63	5.44	47	22	8	46.5	25	7.88	126	45	26	7	79
5	43	0.00359	2.44	4.45	14	56	23	14.8	54.3	22.9	171	17	54	20	104
4	43	0.00359	2.44	4.12	26	33	37	24.9	31.6	36.7	55.4	26	30	34	34.6
3	28	0.0357	1.45	3.73	23	23	30	22.1	23.4	30.2	62.7	23	24	29	39.7
2	28	0.0357	1.45	5.41	13	20	21	14.2	22.8	20.2	270	16	24	19	131
1	26	0.0497	1.3	5.13	49	28	13	48.4	28.6	12.5	102	47	30	12	71.1
