Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
16	333	6e-15	14.2	6.32	46	30	20	45	28.8	13.1	232	50	27	19	109
15	267	8.8e-13	12.1	6.39	28	7	27	22.6	12.1	21.7	429	30	9	26	121
14	201	1.99e-10	9.7	4.99	40	22	27	43.2	25.1	31.4	92.1	41	22	28	43.9
13	145	5.96e-08	7.22	5.17	24	21	28	21.8	23.2	30.2	83.2	23	24	29	42.1
12	125	2.38e-07	6.62	5.22	16	33	16	14.7	38.7	16.3	176	16	30	17	63.2
11	124	2.38e-07	6.62	4.88	17	54	20	14.8	54	24	223	17	54	20	115
10	123	2.98e-07	6.53	4.77	26	33	37	25.2	31.1	37.3	66.6	26	30	34	37.1
9	97	4.41e-06	5.36	5.97	9	28	22	10.6	33.2	20.8	104	15	31	20	50.3
8	93	6.91e-06	5.16	5.29	30	14	12	29.4	13.6	13.7	168	30	13	15	87.9
7	67	0.000146	3.83	4.43	15	39	36	16.5	38.9	36.8	188	13	41	36	79.4
6	38	0.00748	2.13	5.01	26	55	24	26.4	54.9	25.4	146	26	55	24	86.6
5	37	0.00869	2.06	4.16	39	43	36	39.4	44.1	35.4	84.6	39	41	35	47.6
4	28	0.0357	1.45	4.29	33	37	8	33.3	37.4	9.68	291	33	37	9	186
3	28	0.0357	1.45	4.11	17	28	36	17.3	28.4	36.1	46.8	16	28	35	34.7
2	28	0.0357	1.45	3.95	40	10	20	39.1	10.6	20.8	347	40	12	21	168
1	26	0.0497	1.3	3.79	46	38	36	47.7	40.9	35.4	179	52	44	35	89.5
