Cluster Index	Z	x	y	z	
9	4.16	33	53	21
9	3.95	31	67	29
9	3.8	34	56	19
9	3.75	32	65	25
9	3.65	30	58	17
9	3.61	34	63	17
8	5.12	17	16	23
8	4.55	18	25	18
8	4.42	15	17	23
8	4.34	20	13	24
8	4.03	26	13	21
8	3.84	22	15	22
7	4.57	44	14	21
7	4.51	38	14	23
7	4.34	40	13	25
7	4.2	47	16	24
7	3.52	36	10	24
7	3.09	49	19	22
6	4.78	29	42	49
6	3.64	30	45	43
6	2.55	30	42	43
5	4.32	15	18	38
5	3.42	20	20	44
5	3.36	18	20	36
5	3.3	15	18	32
5	3.18	16	20	41
5	3.03	20	18	42
4	3.54	25	25	33
4	3.14	29	26	33
4	2.95	30	30	27
4	2.9	25	24	30
4	2.8	32	23	35
4	2.79	31	24	27
3	4.18	53	41	16
3	3.7	51	44	19
3	3.58	54	43	20
3	2.96	55	37	18
3	2.61	52	40	22
3	2.43	48	46	18
2	3.44	54	25	33
2	3.39	46	24	36
2	3.08	51	22	32
2	2.91	51	19	29
2	2.79	51	21	34
2	2.74	51	24	36
1	4.11	44	23	20
1	3.2	36	24	22
