Cluster Index	Z	x	y	z	
9	6.04	13	28	44
9	5.04	11	33	41
9	4.78	17	26	46
9	4.66	9	30	38
9	4.47	26	23	48
9	4.31	8	34	36
8	4.66	20	22	29
8	4.52	20	19	20
8	4.32	13	19	34
8	3.92	17	21	34
8	3.84	11	28	26
8	3.64	12	24	20
7	4.62	48	43	35
7	3.98	45	37	33
7	3.79	45	45	34
7	3.69	54	46	24
7	3.5	51	45	31
7	3.46	42	46	35
6	4.6	47	37	16
6	4.15	52	30	24
6	3.95	55	35	27
6	3.37	53	40	17
6	3.24	55	37	21
6	3.22	52	39	20
5	3.47	27	20	26
5	3.43	30	19	24
5	3.11	28	16	35
5	2.96	28	22	24
5	2.92	28	18	29
5	2.87	27	24	24
4	4.09	33	57	16
4	3.72	34	63	19
4	3.56	36	59	20
4	3.36	34	50	21
4	3.35	38	52	18
4	3.3	36	54	18
3	3.61	48	25	28
3	3.18	49	20	27
3	3.15	46	21	31
3	3.03	50	23	34
3	2.92	48	17	25
3	2.86	50	20	30
2	4.48	42	65	35
2	3.49	46	62	35
2	3.35	37	65	34
2	3.33	37	62	33
2	3.31	44	64	33
2	3.16	35	65	35
1	4.05	44	50	11
1	3.97	49	50	16
1	3.78	51	47	17
1	3.51	46	49	15
