Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	47	0.000453	3.34	4.28	48	38	22	49.9	37.7	22.7	105	49	36	23	73.8
9	40	0.00148	2.83	4.67	50	26	36	50.3	26.3	35.5	91.2	51	26	35	62.8
8	37	0.00251	2.6	4.39	50	47	19	49.2	49.2	18.1	158	49	51	18	86.1
7	35	0.0036	2.44	4.51	35	51	49	36	51.4	46.8	109	35	51	48	53
6	34	0.00431	2.37	4.17	50	29	26	49.3	29.7	26.7	144	50	30	27	85.7
5	32	0.00625	2.2	5.19	41	48	12	42.9	46.8	12.2	164	41	49	12	82.4
4	28	0.0134	1.87	4.57	45	53	13	45.6	52.2	12.7	130	45	52	13	76.2
3	23	0.0364	1.44	4.47	50	31	42	49.5	31.6	41.8	101	49	30	43	65.5
2	23	0.0364	1.44	4.06	30	46	27	29.5	45.4	27.4	148	30	46	27	91.4
1	22	0.0447	1.35	4.57	33	28	5	32.9	27.6	5.53	310	31	25	6	126
