Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
21	594	2.07e-26	25.7	6.64	50	29	39	49	27.9	40.5	616	49	28	44	157
20	271	2.97e-15	14.5	5.36	45	54	41	42.4	47.4	44.2	247	44	45	47	110
19	157	2.66e-10	9.58	6.42	45	60	30	45.2	61.3	30.1	311	44	66	27	163
18	132	4.53e-09	8.34	4.43	13	29	38	14	29.4	41.6	166	17	27	46	90.5
17	128	7.24e-09	8.14	4.86	37	17	29	36.1	19.1	29.1	550	35	21	30	242
16	86	1.43e-06	5.84	4.31	30	17	30	29.1	17.3	29	479	32	20	28	217
15	81	2.8e-06	5.55	5.09	27	39	27	24.7	37.4	24.7	175	25	36	22	107
14	76	5.6e-06	5.25	5.67	53	35	19	51.5	37.6	17.5	128	49	43	15	70.7
13	58	7.87e-05	4.1	3.86	17	38	44	18.4	37.4	45.4	235	19	37	48	129
12	52	0.000201	3.7	4.39	51	28	26	51	28.4	25	240	52	28	27	111
11	47	0.000453	3.34	4.52	35	31	16	35.2	27.3	16.7	178	35	31	16	97.1
10	44	0.000746	3.13	4.89	27	14	21	28.8	14.4	22.3	266	27	14	21	183
9	43	0.000884	3.05	4.42	46	20	38	44.2	19.8	38.8	174	43	20	39	103
8	42	0.00105	2.98	4.54	31	31	8	30.5	29.4	7.44	539	28	29	6	159
7	41	0.00124	2.91	4.49	24	40	14	20.2	40.3	15.6	209	22	39	14	116
6	32	0.00625	2.2	4.29	35	34	14	34.2	34.5	13.5	162	35	35	12	109
5	27	0.0163	1.79	4.9	36	22	42	35.6	21.5	41.6	157	36	19	40	109
4	26	0.0198	1.7	5.96	41	49	12	41	49.4	11.9	618	41	50	12	303
3	25	0.0242	1.62	3.77	24	24	9	24.9	22.4	8.79	126	27	23	9	84
2	22	0.0447	1.35	3.86	22	23	40	21.2	23.4	41.7	147	20	23	44	108
1	22	0.0447	1.35	4.09	32	54	24	30.9	53.3	23.7	425	32	54	23	213
