Cluster Index	Z	x	y	z	
7	7.91	-30	-69	33
7	7.09	-39	9	30
7	7.07	-3	-30	75
7	6.87	-42	-3	57
7	6.83	-33	-24	69
7	6.53	36	3	60
6	10.7	9	-78	-15
6	10.2	45	-57	-9
6	9.15	42	-63	-15
6	9.14	27	-87	-6
6	9.09	24	-81	-12
6	8.37	33	-81	6
5	7.72	-42	-66	9
5	7.67	-45	-81	0
5	7.55	-42	-87	-12
5	7.47	-36	-63	-12
5	7.02	-39	-72	-12
5	6.66	-45	-69	-6
4	6.86	27	-63	42
4	6.65	33	-45	48
4	6.57	33	-66	30
4	6.2	27	-72	57
4	5.81	30	-57	57
4	4.1	18	-63	36
3	4.17	-9	-21	-27
3	3.85	-18	12	-21
3	3.74	6	-9	-15
3	3.7	-3	0	-18
3	3.68	-3	12	-24
3	3.58	-9	0	-30
2	4.55	-63	-18	6
2	4.47	-63	-36	27
2	4.07	-75	-30	30
2	4.07	-72	-21	-9
2	3.7	-66	-9	6
2	3.47	-72	-27	24
1	4.68	21	-3	-12
1	3.97	21	-15	-6
1	3.43	21	-30	-9
1	3.4	30	-30	-3
1	3.33	18	-9	-9
1	3.12	15	6	-9
