Cluster Index	Z	x	y	z	
12	5.95	28	15	22
12	5.89	39	19	22
12	5.89	46	21	21
12	5.79	37	18	21
12	5.58	42	12	24
12	5.48	18	15	22
11	5.73	22	22	35
11	5.42	18	38	45
11	5.29	24	24	45
11	5.05	23	41	50
11	4.95	19	38	49
11	4.88	25	40	51
10	5.14	41	22	39
10	5.03	41	22	37
10	5	40	26	42
10	4.8	43	28	43
10	4.32	38	20	45
10	4.14	40	24	45
9	4.49	14	53	36
9	4.22	19	47	35
9	4.17	17	44	38
9	4.07	21	49	35
9	3.79	19	59	32
9	3.62	15	57	32
8	4.31	45	43	43
8	3.76	39	50	46
8	3.76	45	45	45
8	3.72	34	48	41
8	3.56	45	48	44
8	3.45	37	51	43
7	4.14	35	19	15
7	4.1	36	19	11
7	3.89	41	19	8
7	3.81	39	24	10
7	3.8	40	27	11
7	3.73	35	22	8
6	4.54	46	54	31
6	4.4	44	59	30
6	3.71	48	57	31
6	3.4	44	53	36
6	3.07	46	56	37
6	2.98	50	58	33
5	4.35	38	37	20
5	3.81	41	34	23
5	3.76	41	35	21
5	3.74	44	37	24
5	3.64	34	34	24
5	3.63	32	35	19
4	4.53	24	65	23
4	4.05	23	66	28
4	3.78	18	65	23
4	3.39	20	63	20
4	3.24	20	66	23
4	2.99	20	63	28
3	4.19	19	22	10
3	3.83	22	20	7
3	3.66	22	26	11
3	3.58	22	20	9
3	3.17	18	20	7
3	3.01	16	21	10
2	5.2	48	46	32
2	4.11	43	48	35
2	3.38	51	48	33
1	3.96	36	54	34
1	3.42	39	61	33
1	3.42	38	56	36
1	3.23	34	58	34
1	2.96	39	60	37
1	2.87	39	62	37
