Cluster Index	Z	x	y	z	
9	6.46	18	39	44
9	6.31	20	37	49
9	6.15	22	35	50
9	6.11	40	24	41
9	6.01	34	48	42
9	5.88	22	37	46
8	7.5	37	15	26
8	7.36	39	18	23
8	6.82	37	18	21
8	6.81	40	14	23
8	6.68	32	19	21
8	6.61	22	18	19
7	5.8	41	36	24
7	4.66	35	29	34
7	4.61	28	37	31
7	4.4	44	32	33
7	4.21	30	39	32
7	4.1	38	34	24
6	4.68	46	55	31
6	4.62	41	62	34
6	4.57	48	56	33
6	4.36	46	59	33
6	4.27	45	59	30
6	4.21	40	58	39
5	4.59	20	62	32
5	3.87	18	55	32
5	3.55	15	55	37
5	3.55	25	60	42
5	3.43	17	58	32
5	3.15	23	57	41
4	4.12	45	51	26
4	3.33	43	54	24
4	3.28	45	41	23
4	3.28	44	50	22
4	3.1	48	43	23
4	3.08	43	42	21
3	5.8	48	47	32
3	3.93	43	47	35
3	2.99	54	46	33
3	2.9	53	50	31
3	2.69	53	44	31
3	2.62	45	44	35
2	5.35	35	54	34
2	4.52	36	50	34
2	2.96	31	55	36
1	3.63	16	46	38
1	3.46	19	46	34
