Cluster Index	Z	x	y	z	
7	7.84	14	22	35
7	6.69	50	27	31
7	6.41	52	25	31
7	5.95	52	23	29
7	5.68	22	22	36
7	5.55	42	23	39
6	7.29	45	50	35
6	7.05	18	43	45
6	6.75	46	44	45
6	6.59	23	41	43
6	6.49	23	43	42
6	6.44	47	50	39
5	6.03	37	16	24
5	6.01	16	21	22
5	5.98	39	16	23
5	5.19	36	17	20
5	5.16	18	30	18
5	5.11	29	12	23
4	5	28	37	30
4	4.51	33	38	29
4	3.97	36	39	27
4	3.91	28	43	30
4	3.9	36	48	26
4	3.71	39	47	26
3	4.26	39	58	44
3	3.67	40	56	36
3	3.51	42	58	39
3	3.4	44	57	36
3	3.32	43	55	42
3	3.25	39	58	39
2	4.07	28	63	24
2	4.04	36	58	25
2	3.72	24	63	24
2	3.51	36	63	22
2	3.19	33	58	21
2	3.09	33	60	25
1	4.27	22	53	23
1	3.79	17	51	23
1	3.37	14	51	24
