Cluster Index	Z	x	y	z	
19	5.07	36	19	12
19	4.85	48	24	21
19	4.78	30	18	12
19	4.75	34	18	20
19	4.68	32	18	12
19	4.53	39	18	14
18	5.87	23	43	43
18	5.6	19	43	45
18	5.28	19	38	44
18	5.13	17	39	44
18	5.12	21	37	42
18	4.84	20	41	48
17	5.63	50	28	33
17	5.62	50	27	31
17	5.24	52	25	31
17	5.01	47	29	33
17	4.71	52	23	29
17	4.67	48	24	33
16	5.87	45	49	35
16	5.49	48	53	32
16	5.44	45	44	44
16	4.68	50	50	38
15	5.25	23	24	43
15	4.69	22	22	36
15	4.6	22	22	47
15	4.52	28	21	48
15	4.5	24	20	39
15	4.37	26	21	46
14	7.04	14	22	35
14	6.75	15	24	32
14	4.43	13	28	39
14	4.07	13	25	41
14	2.54	17	31	42
14	2.49	13	31	38
13	5.7	23	16	21
13	5.24	17	21	22
13	4.93	22	16	23
13	4.3	30	11	24
13	3.81	26	13	21
13	3.67	31	13	20
12	4.35	29	58	15
12	4.06	27	52	23
12	4.04	32	47	24
12	4	36	52	23
12	3.83	29	49	24
12	3.74	37	44	25
11	4.51	13	49	37
11	4.42	16	44	38
11	4.4	20	48	35
11	4.36	14	48	33
11	3.88	13	47	42
11	3.25	20	51	33
10	4.48	30	47	42
10	4.25	32	56	44
10	4.16	31	54	44
10	4.13	34	52	43
10	3.61	36	49	41
10	3.39	35	47	38
9	4.43	28	30	28
9	4.12	34	29	33
9	4.03	29	30	33
9	3.95	31	28	32
9	3.92	33	29	28
9	3.57	27	34	25
8	4.56	41	23	41
8	3.56	40	22	45
8	3.51	44	20	37
8	2.99	41	27	45
8	2.62	43	22	34
7	3.47	25	65	32
7	3.45	21	64	29
7	3.34	16	64	31
7	3.33	18	64	28
7	3.29	25	62	33
7	3.28	23	64	31
6	4.57	29	37	29
6	4.37	27	37	30
6	4.23	30	37	25
6	3.86	33	37	31
5	4.03	35	35	46
5	3.5	37	32	47
5	3.29	28	36	42
4	4.67	40	62	23
4	4.08	37	60	22
4	4.08	45	59	24
4	3.42	43	55	24
4	3.24	33	63	18
4	3.15	35	61	19
3	5.12	33	34	21
3	3.7	33	29	19
3	3.22	37	28	20
2	4.19	31	42	50
2	4.17	30	43	48
2	4.06	33	40	53
2	3.57	32	48	50
1	4.03	51	42	25
1	3.87	50	46	25
1	3.62	46	43	23
1	3.15	46	40	23
1	2.69	48	41	26
