Cluster Index	Z	x	y	z	
9	7.66	38	15	27
9	6.08	21	16	23
9	6.03	27	11	27
9	5.82	32	19	21
9	5.77	23	17	19
9	5.76	42	13	25
8	6.32	25	21	38
8	5.62	23	24	46
8	5.38	22	22	36
8	5.04	16	30	40
8	5	19	27	48
8	4.93	25	24	51
7	5.9	45	56	30
7	5.39	45	60	30
7	5.04	45	55	36
7	5.02	44	57	28
7	4.66	48	56	33
7	4.66	35	48	42
6	5.75	26	63	22
6	5.21	24	64	23
6	4.8	20	66	25
6	4.8	37	63	18
6	4.56	23	64	20
6	4.54	21	64	20
5	6	41	23	38
5	5.15	39	20	48
5	4.81	36	20	43
5	4.35	41	20	44
5	4.31	40	19	46
5	4.1	43	28	38
4	5.44	18	48	35
4	5.37	16	45	38
4	4.95	15	53	36
4	4.59	19	62	33
4	4.51	21	64	33
4	4	23	36	36
3	4.69	44	44	42
3	3.95	41	47	47
3	3.94	39	50	47
3	3.9	45	48	44
3	3.89	44	47	46
3	3.81	39	53	47
2	4.19	25	40	50
2	3.93	21	42	50
2	3.72	20	31	50
2	3.7	22	35	50
2	3.51	22	33	50
2	3.17	20	38	49
1	4.46	36	45	51
1	3.88	36	42	51
1	3.48	38	42	53
1	2.99	36	44	48
1	2.93	31	42	49
1	2.46	32	43	46
