Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
18	4276	0	97	7.1	16	43	44	22.1	33.7	39	415	15	30	45	110
17	399	2.33e-19	18.6	6.1	41	23	47	42.9	24.2	44.8	317	39	20	47	113
16	261	2.35e-14	13.6	4.97	36	49	48	39.2	48.2	46	223	33	55	46	85.2
15	151	1.11e-09	8.95	5.35	30	25	14	26.2	23.5	12.1	133	28	25	14	73
14	118	5.96e-08	7.22	5.7	46	23	27	45.3	23.8	25.7	182	43	29	21	59.9
13	88	1.79e-06	5.75	5.29	37	57	39	39	59.7	38.1	151	38	61	41	69.2
12	81	4.53e-06	5.34	5.83	12	38	17	9.26	37.9	18.8	171	7	39	21	75.6
11	72	1.54e-05	4.81	5.84	29	52	38	28.8	54	37.4	134	32	53	37	56.8
10	53	0.000242	3.62	5.41	15	36	29	18.2	36.8	29.5	172	14	37	29	80.8
9	43	0.00118	2.93	4.92	31	40	26	29.9	38.8	27.5	131	31	40	25	66.4
8	43	0.00118	2.93	5.28	46	51	36	45.7	50.6	36.1	117	49	51	39	71.2
7	40	0.00194	2.71	4.92	43	55	38	43.4	55.1	38.9	109	46	54	41	61.6
6	32	0.0078	2.11	5.44	11	28	31	12.7	27.7	31.5	127	10	28	31	69
5	29	0.0135	1.87	4.35	43	21	18	44.2	22.2	17.7	232	45	18	18	92.7
4	25	0.0289	1.54	4.1	42	44	26	42.4	42.1	25.9	69.6	42	43	26	57.8
3	24	0.0351	1.46	5.99	47	25	31	47.4	25.3	30.8	88.8	47	25	31	53.6
2	24	0.0351	1.46	4.81	32	45	17	29.9	43.7	16.7	413	31	44	18	205
1	23	0.0427	1.37	4.62	24	13	19	25.8	12.9	18.9	402	27	13	19	253
