Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
22	4496	0	100	7.52	10	48	28	22.7	28.5	24	685	10	31	26	122
21	581	3.86e-25	24.4	6.6	53	28	28	49.9	32	21.2	285	35	35	10	93.7
20	396	2.94e-19	18.5	6.07	44	30	9	42.3	26	9.12	310	44	28	10	117
19	211	2.47e-12	11.6	6.37	45	65	21	47.2	61.8	28.8	210	52	57	31	98.3
18	160	4.26e-10	9.37	7.01	25	64	21	24.8	66.5	24.5	404	22	66	23	139
17	90	1.37e-06	5.86	5.92	33	37	33	30.9	38.7	33.8	253	27	40	34	122
16	87	2.09e-06	5.68	4.38	47	38	17	44.7	41.1	18.8	109	44	40	15	65.1
15	57	0.000132	3.88	5.49	13	30	40	14.6	31.1	39.3	77	14	33	38	45.1
14	55	0.000179	3.75	5.28	50	47	17	49.4	46.3	18.1	136	50	48	16	78.7
13	52	0.000282	3.55	7.85	30	15	44	26.9	20.2	41.4	183	28	17	41	75.5
12	51	0.000329	3.48	6.36	31	31	30	30.7	30.7	29.7	233	31	30	29	105
11	43	0.00118	2.93	4.88	31	24	5	30.7	23.4	4.46	353	31	24	5	187
10	34	0.00545	2.26	4.78	55	39	38	55.5	37.4	37.7	231	56	39	38	107
9	29	0.0135	1.87	4.66	35	42	17	34.6	44.5	17.1	208	34	45	18	135
8	28	0.0163	1.79	5.67	34	51	16	34.6	56.7	16.9	209	34	58	17	98.9
7	27	0.0197	1.71	4.89	12	53	37	12.5	53.7	36.6	80	13	54	38	63
6	26	0.0238	1.62	4.39	33	35	18	33.6	35.1	17.9	138	33	36	18	87.1
5	25	0.0289	1.54	4.69	47	14	23	45.7	14	22.8	163	44	14	23	92.7
4	24	0.0351	1.46	4.48	19	41	21	18.1	42	20.8	87.5	21	40	22	55.8
3	24	0.0351	1.46	4.92	22	25	38	20.9	23.6	38.4	66.2	21	25	38	43.6
2	24	0.0351	1.46	5.79	24	44	35	24.2	45.6	34.8	66.3	25	46	35	43.8
1	24	0.0351	1.46	4.54	39	51	31	36.9	52.2	30.9	75.8	39	50	30	50.7
