Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	262	2.14e-14	13.7	5.98	16	18	30	17.2	17.8	27.6	214	19	14	21	68.5
12	84	3.04e-06	5.52	4.96	22	28	21	20.5	27.8	20.8	225	23	28	20	92
11	76	8.88e-06	5.05	4.89	12	53	36	11.7	52.1	33.2	223	12	52	32	102
10	74	1.17e-05	4.93	5.14	22	68	24	23	66.2	23.6	214	21	66	23	94.8
9	60	8.48e-05	4.07	4.64	48	53	17	50.2	50.8	16.5	159	50	52	17	96.6
8	51	0.000329	3.48	4.34	33	23	4	31.2	22.7	6.29	231	31	24	6	141
7	41	0.00164	2.79	4.56	20	15	9	21.5	14.3	11.2	208	22	14	12	115
6	38	0.00272	2.57	4.65	16	53	16	16	50.8	15.3	164	17	49	14	90.2
5	36	0.00384	2.42	4.1	25	26	43	27.3	25.4	41.4	74.4	29	26	40	44.6
4	29	0.0135	1.87	3.99	22	34	20	21.9	33.5	19.5	271	26	35	19	107
3	25	0.0289	1.54	4.16	28	54	26	28.1	53.3	25.3	124	28	53	25	82.9
2	24	0.0351	1.46	4.26	9	41	20	9.41	40.9	21.3	82.2	9	41	22	60.9
1	24	0.0351	1.46	3.72	47	48	17	46	47.7	17.6	122	44	47	19	74.9
