Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
12	3876	0	90.8	7.82	21	13	11	30.6	24.6	17.1	2.43e+03	30	30	1	216
11	208	3.3e-12	11.5	6.48	31	40	34	32.5	37.3	34.8	360	30	40	33	133
10	148	1.54e-09	8.81	5.82	10	48	28	9.88	45.7	27.9	398	10	52	29	163
9	90	1.37e-06	5.86	5.06	13	26	15	14.7	26.1	13.8	333	15	26	13	155
8	69	2.33e-05	4.63	5.23	27	15	33	21.9	18.2	34	158	26	15	32	79.9
7	52	0.000282	3.55	4.82	43	27	20	46	29	20.5	229	43	27	20	119
6	51	0.000329	3.48	5.53	53	42	33	53.6	46.3	31	372	55	48	32	190
5	42	0.00139	2.86	5.31	48	60	26	49.1	59	26.9	342	49	59	25	173
4	34	0.00545	2.26	5.78	36	31	35	36.5	29.9	34.8	181	36	30	35	110
3	34	0.00545	2.26	5.21	24	44	35	24	46.8	35	77.2	25	46	35	50
2	30	0.0112	1.95	5.4	16	49	14	15.8	48.5	13.7	320	16	47	12	213
1	28	0.0163	1.79	5.62	11	45	17	11	44.9	16.7	244	11	44	17	135
