Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
11	557	2.04e-24	23.7	8.27	43	13	25	43.2	17.9	23.6	193	44	13	24	60.8
10	459	2.39e-21	20.6	8.89	31	13	23	20.7	16.6	23.4	210	31	12	23	60.7
9	90	1.37e-06	5.86	7.23	43	22	36	41.7	23.1	40.3	67.2	41	22	39	35.1
8	75	1.02e-05	4.99	7.19	23	21	37	22.9	20.8	37.1	109	24	21	38	51.5
7	39	0.0023	2.64	4.38	30	47	25	29.3	46.6	26.1	156	30	47	25	90.9
6	39	0.0023	2.64	4.64	22	25	41	21.5	26.8	40	45.7	21	26	39	30.1
5	36	0.00384	2.42	4.47	19	47	35	18.4	46.3	35.8	72.2	17	45	37	47.4
4	29	0.0135	1.87	5.04	40	64	34	40.2	64.4	33.6	82.1	40	65	34	43.9
3	29	0.0135	1.87	5.67	21	29	19	20.9	29.1	19.4	95.3	21	29	19	61.6
2	28	0.0163	1.79	4.39	16	22	33	14.5	21.7	32	45.3	13	21	30	29.9
1	24	0.0351	1.46	5.29	20	42	42	20.3	42.5	42.4	41	20	42	42	29.5
