Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
22	1286	2.34e-43	42.6	7.32	34	25	8	33.8	25.2	13.4	340	36	28	4	72
21	994	2.29e-36	35.6	6.95	13	48	15	18	43	17.8	231	17	44	13	84.4
20	481	4.71e-22	21.3	7.34	46	46	35	49.9	49	34	220	54	46	35	82.6
19	416	6.22e-20	19.2	7.25	50	44	16	47.6	44.4	15.5	306	49	43	13	90.3
18	348	1.37e-17	16.9	8.06	42	14	24	44.5	18	24.4	188	43	13	24	61.9
17	186	2.91e-11	10.5	5.7	15	53	31	13.4	50	31.8	179	14	55	29	78.5
16	150	1.24e-09	8.91	8.36	28	17	7	32.6	16.8	7.6	278	27	16	8	105
15	147	1.72e-09	8.76	7.18	18	19	22	18.8	19.9	21.5	187	19	15	21	80.1
14	147	1.72e-09	8.76	5.33	23	40	42	19	42.4	39.1	65.6	16	44	33	39.2
13	64	4.74e-05	4.32	5.61	23	21	37	22.9	22.5	37.9	102	23	21	37	48.9
12	61	7.32e-05	4.14	4.9	8	29	28	7.86	32.2	30.3	100	10	29	33	49.3
11	56	0.000154	3.81	4.2	33	41	26	34.4	44.8	29.9	195	33	44	29	87.3
10	36	0.00384	2.42	5.16	26	31	30	26	30.3	29.9	109	26	31	30	68.5
9	34	0.00545	2.26	4.89	36	56	20	36.3	55.6	19.4	90.7	36	54	21	67
8	33	0.00652	2.19	4.25	36	38	49	34	38.8	49.5	70.2	36	39	51	44.8
7	30	0.0112	1.95	4.77	24	56	25	24.1	56.9	23.4	52.9	24	58	23	39.8
6	30	0.0112	1.95	4.66	25	64	21	24.2	64.9	22	170	23	65	23	94.9
5	30	0.0112	1.95	4.88	9	27	39	10.9	24	37.1	102	12	23	36	46.7
4	28	0.0163	1.79	4.19	15	64	24	13.8	60.5	25.5	158	13	59	24	89.5
3	27	0.0197	1.71	4.99	32	29	32	32.3	27.3	32.2	201	32	28	32	124
2	27	0.0197	1.71	5.14	43	37	16	43.4	36.8	16.5	131	44	37	16	73.3
1	24	0.0351	1.46	4.84	30	42	30	30.4	42.4	30.8	207	30	43	31	131
