Cluster Index	Z	x	y	z	
26	8.36	28	17	7
26	8.29	34	25	8
26	7.35	30	31	9
26	7.33	32	19	7
26	6.99	24	29	5
26	6.84	35	26	20
25	7.83	46	43	39
25	7.34	51	44	17
25	7.14	51	43	13
25	7.05	47	40	13
25	6.9	50	46	35
25	6.87	49	44	14
24	7.73	15	46	16
24	7.7	16	42	19
24	7.2	17	45	14
24	7.08	17	51	12
24	6.54	23	46	15
24	6.47	18	43	13
23	6.46	15	53	31
23	6.34	10	54	32
23	5.56	23	39	42
23	5.42	16	51	32
23	5.36	10	48	31
23	5.3	15	50	29
22	5.96	30	21	26
22	5.65	32	28	32
22	5.6	32	22	27
22	5.45	30	15	22
22	5.15	27	15	22
22	4.86	32	25	30
21	6.16	33	41	26
21	5.98	39	41	34
21	5.36	36	40	25
21	5.18	38	40	30
21	4.67	33	44	29
21	4.63	33	39	28
20	6.38	37	56	20
20	4.79	36	54	21
20	4.71	34	60	19
20	4.57	40	53	18
20	4.48	36	54	16
20	4.33	34	53	17
19	4.61	49	31	35
19	4.42	48	32	41
19	4.38	47	32	33
19	4.34	51	32	39
19	4.03	56	32	35
19	4.03	54	33	34
18	5.06	35	39	50
18	4.91	36	38	48
18	4.24	32	40	49
18	3.93	29	38	51
17	5.62	35	34	29
17	4.82	35	34	35
17	3.28	39	31	35
16	5.48	24	57	24
16	4.65	21	58	27
16	4.3	22	53	26
16	3.47	23	59	21
15	5.69	36	47	34
15	4.71	40	46	33
15	4.67	36	49	38
15	4.45	35	49	36
14	5.23	29	34	28
14	4.36	26	31	31
14	4.16	25	29	29
14	3.6	29	33	31
14	3.39	25	30	26
13	5.55	26	66	27
13	4.49	31	65	22
13	4.36	31	67	21
13	4.14	31	67	24
12	5.24	8	26	32
12	4.4	7	28	29
12	3.55	9	25	34
11	5	33	64	31
11	4.06	36	65	31
11	3.85	35	62	34
10	5.16	34	64	27
10	4.03	30	64	27
10	3.91	29	61	27
9	5.84	25	64	21
9	5.29	23	65	23
8	4.63	50	23	16
8	4.38	47	25	16
8	4.22	46	27	15
8	4.1	45	24	16
7	5.97	47	20	24
7	3.25	47	20	27
6	5.12	22	50	40
6	4.91	25	52	39
5	4.4	31	56	25
5	4.33	34	56	25
5	3.47	36	58	26
4	5.35	26	49	43
3	5.05	33	41	33
3	4.17	30	43	28
2	5.95	19	54	30
2	5.65	18	56	27
1	4.97	41	29	46
