Cluster Index	Z	x	y	z	
22	7.84	16	43	44
22	7.46	31	34	51
22	7.2	9	35	32
22	7.17	14	52	36
22	7.08	7	39	20
22	7.04	11	38	28
21	5.04	41	20	45
21	5.03	39	20	48
21	4.86	41	23	47
21	4.72	41	16	40
21	4.58	41	21	48
21	4.57	36	20	46
20	5.59	27	25	14
20	5.51	30	25	14
20	4.88	26	29	14
20	4.87	21	22	9
20	4.73	32	26	15
20	4.61	23	21	11
19	4.7	37	49	18
19	4.22	37	52	19
19	3.6	43	51	18
18	4.97	46	23	27
18	4.78	45	24	22
18	4.62	47	26	24
18	4.59	43	23	25
17	5.03	44	52	34
17	4.74	46	51	36
17	4.23	45	55	33
17	3.99	47	56	34
16	4.16	36	54	24
16	3.86	38	57	21
16	3.83	33	54	22
16	3.56	35	57	21
15	6.06	55	44	28
15	5.56	53	38	29
15	4.27	51	41	29
15	4.2	56	39	28
15	3.97	55	45	31
15	3.35	54	49	31
14	6.15	21	31	28
14	5.76	21	29	29
14	4.51	24	24	29
13	5.89	11	28	31
13	4.94	8	28	25
13	4.86	10	28	29
13	4.26	18	28	31
12	4.23	41	32	48
12	4.19	41	30	50
12	3.9	39	32	51
11	4.51	16	59	23
11	4.27	15	57	21
11	4.07	13	55	26
11	3.6	16	63	22
10	5.18	39	43	22
10	4.15	36	38	21
9	6.06	41	45	17
9	4.05	39	43	18
8	4.4	28	55	16
8	4.21	31	59	18
8	3.97	27	54	18
7	5.12	24	13	19
7	4.92	27	12	19
6	4.74	43	56	38
6	3.34	41	61	38
5	5.44	37	57	39
4	5.37	16	22	7
4	5.17	14	21	11
4	4.29	16	24	10
3	5.41	25	17	29
3	5.19	27	16	30
3	4.04	23	20	29
2	5.57	47	25	31
2	3.81	50	25	29
1	4.4	26	60	24
1	3.53	26	59	27
