Cluster Index	Z	x	y	z	
27	7.77	22	49	22
27	7.63	24	48	13
27	7.3	17	63	21
27	7.21	20	20	21
27	7.1	12	21	38
27	7.04	13	48	15
26	7.12	50	61	28
26	6.85	44	64	20
26	6.38	50	61	21
26	5.98	42	66	30
26	5.98	45	66	28
26	5.83	52	55	32
25	7.25	50	46	17
25	6.31	50	46	13
25	6.09	51	43	13
25	5.62	48	46	20
25	5.54	42	45	23
25	5.48	41	37	16
24	6.12	48	24	8
24	5.82	37	26	7
24	5.75	47	22	8
24	5.41	41	27	6
24	5.22	46	24	10
24	5.01	40	28	9
23	7.22	17	29	9
23	7.06	19	22	5
23	6.52	26	30	8
23	6.52	24	29	5
23	6.31	22	27	8
23	6.12	24	24	7
22	7.42	56	33	21
22	6.39	53	28	28
22	6.37	57	30	25
22	5.89	56	35	20
22	5.55	55	27	25
22	5.55	56	40	18
21	6.5	31	23	19
21	6.3	23	19	13
21	5.12	26	26	17
21	4.89	25	26	15
21	4.87	25	24	15
21	4.33	33	20	19
20	8.77	25	64	21
20	7.62	23	66	24
20	7.38	27	66	25
20	7.25	25	66	20
20	3.75	23	69	29
19	5.72	33	44	30
19	5.6	31	42	31
19	4.81	35	45	30
19	4.8	34	40	25
19	4.71	33	38	24
19	3.7	32	38	33
18	8.3	30	15	44
18	5.38	27	17	41
18	5.1	34	25	41
18	4.47	26	22	39
18	4.42	27	16	45
18	4.16	27	26	40
17	5.25	33	64	31
17	5.08	35	62	31
17	4.77	35	65	31
17	4.13	34	62	35
16	7.73	28	18	7
16	4.79	32	18	9
16	4.74	30	21	10
16	4.26	27	18	10
16	4.08	30	20	8
15	5.41	19	41	41
15	4.55	22	40	42
15	4.21	18	43	40
15	4.19	24	39	43
15	4.15	14	45	37
15	3.68	15	43	39
14	4.94	41	18	40
14	4	38	23	42
13	5.46	54	31	31
13	4.46	49	31	35
13	4.1	53	34	34
13	3.95	56	32	32
12	4.73	39	22	16
12	3.44	35	19	16
11	5.58	47	39	43
10	4.37	47	20	23
10	4.3	47	22	22
10	3.71	48	18	23
10	3.68	50	21	23
10	3.59	45	21	24
9	5.88	34	59	18
9	4.4	35	55	19
9	4.35	37	56	20
8	4.68	18	44	34
8	4.52	15	45	30
7	5.66	26	69	31
7	5.59	24	68	33
7	4.71	30	69	31
6	4.37	47	20	35
6	4.06	45	23	35
6	3.65	47	23	34
5	5.11	22	25	38
4	4.35	36	36	14
4	3.48	36	37	17
3	4.05	36	39	51
3	3.77	36	38	49
2	4.85	42	29	44
1	5.19	56	32	36
1	4.71	56	29	35
1	3.97	53	29	35
1	3.94	55	27	34
