Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	451	4.36e-21	20.4	7.71	45	16	27	44.1	17.3	24.3	181	43	13	24	57.4
13	153	8.98e-10	9.05	6.91	24	17	19	19.2	17.3	22.3	165	24	17	19	59.2
12	145	2.14e-09	8.67	5.61	25	50	25	22.9	50.7	25	82.8	25	49	25	46.5
11	114	5.96e-08	7.22	4.56	50	52	30	49.7	52	30.9	136	51	53	30	60.7
10	78	6.79e-06	5.17	5.15	54	23	32	54.2	26.9	30.7	81.3	53	26	34	38.5
9	75	1.02e-05	4.99	4.7	54	42	39	54.3	44	37.1	130	54	47	35	69.9
8	71	1.76e-05	4.75	5.3	46	46	35	46.9	45.1	35.7	69	46	46	35	42.5
7	55	0.000179	3.75	4.7	47	62	35	44.4	63.3	33.5	61.9	44	62	35	37
6	45	0.000851	3.07	5.97	23	21	37	23.1	21.2	37	90.8	24	21	38	47.6
5	38	0.00272	2.57	5.88	43	22	36	41.9	22.3	37.2	47.6	41	22	38	30.6
4	37	0.00323	2.49	4.22	13	59	24	13.2	58.9	25	138	13	59	24	86.7
3	36	0.00384	2.42	4.22	10	47	33	9.38	46	35	95.2	10	47	33	68.8
2	36	0.00384	2.42	5.12	29	42	30	31	40	30.1	126	29	43	31	74.8
1	23	0.0427	1.37	5.1	35	47	32	35.5	46.9	32	105	35	46	32	63.6
