Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
9	99	5.96e-08	7.22	5.51	48	-66	-6	48.7	-67.6	-3.41	148	51	-69	-3	77.5
8	45	0.00027	3.57	5.16	-27	-30	60	-29.1	-29.9	61.1	59.7	-33	-30	63	39.1
7	37	0.00121	2.92	4.51	-51	-69	9	-48.9	-69.8	11	64.3	-45	-69	12	43.7
6	37	0.00121	2.92	4.29	-39	-15	51	-41.2	-17.4	53.5	64.8	-42	-18	60	41.2
5	32	0.00325	2.49	4.37	45	-54	12	47.3	-58.4	11.3	79.8	48	-60	12	51.9
4	30	0.0049	2.31	4.31	-21	30	36	-20.4	30.8	40.7	68.2	-21	33	36	51.9
3	28	0.00745	2.13	4.25	-15	-12	63	-8.01	-14.4	65.9	75.9	0	-15	69	41.1
2	26	0.0114	1.94	4.16	-48	-12	12	-46.3	-5.01	8.07	91	-45	0	6	61.8
1	25	0.0142	1.85	3.7	45	-24	18	52.2	-19.2	21.4	73	60	-15	27	57.5
