Cluster Index	Z	x	y	z	
13	5.39	39	17	36
13	5.37	35	16	40
13	5.18	28	16	36
13	5.13	36	18	23
13	5.09	39	16	32
13	5.03	40	15	39
12	5.47	12	49	33
12	5.47	15	51	26
12	4.11	19	55	27
12	3.6	17	50	22
11	6.05	34	19	7
11	5.8	36	18	8
11	5.63	35	16	9
11	4.56	36	13	12
11	3.24	37	19	11
10	4.81	46	19	29
10	4.01	46	17	27
9	5.61	26	32	18
9	5.25	23	30	18
9	4.38	28	32	14
9	4.11	25	27	17
8	4.42	10	31	27
8	4.27	9	26	28
8	4.15	10	28	30
8	3.42	13	30	27
7	4.05	28	54	18
7	4.02	31	57	16
7	3.55	31	53	21
6	4.38	30	46	46
6	4.06	29	50	45
5	4.11	19	52	17
5	4.08	17	52	16
5	3.97	18	49	15
5	3.85	20	52	19
4	4.91	29	67	22
4	4.23	33	65	22
4	3.76	34	66	20
4	3.17	37	67	22
3	4.49	23	25	6
2	5.31	17	21	6
2	4.75	15	22	10
2	4.18	18	18	7
1	3.81	13	39	23
1	3.63	13	42	22
1	3.45	15	44	23
