Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	1456	1.68e-44	43.8	5.39	39	17	36	33.2	17.4	29	446	32	19	38	138
12	107	4.77e-07	6.32	5.47	12	49	33	14.7	50.7	27.9	336	15	51	26	190
11	106	5.36e-07	6.27	6.05	34	19	7	35.6	17	8.33	190	34	19	7	106
10	86	5.48e-06	5.26	4.81	46	19	29	46.3	18	30	195	48	21	31	130
9	86	5.48e-06	5.26	5.61	26	32	18	26	30.6	16.9	211	27	32	17	136
8	58	0.000214	3.67	4.42	10	31	27	10.2	29.1	27.9	191	10	28	29	116
7	41	0.00265	2.58	4.05	28	54	18	29.6	55.1	17.9	185	31	53	21	122
6	38	0.00427	2.37	4.38	30	46	46	29.6	46.8	46	180	30	46	46	116
5	37	0.00502	2.3	4.11	19	52	17	19	51.4	17.6	199	20	52	19	140
4	35	0.00696	2.16	4.91	29	67	22	32	65.6	22	340	33	64	23	204
3	33	0.00972	2.01	4.49	23	25	6	23.7	25.3	6.4	184	24	25	6	124
2	29	0.0193	1.71	5.31	17	21	6	17	20.5	7.41	107	17	20	8	70.9
1	28	0.023	1.64	3.81	13	39	23	13.4	42	22.7	138	13	41	23	106
