Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	232	1.91e-12	11.7	6.84	41	28	51	32.6	28.8	51	440	36	29	51	218
13	101	8.94e-07	6.05	5.51	49	17	33	42.7	13.3	32.2	256	41	13	34	137
12	98	1.31e-06	5.88	5.26	40	17	6	38.4	17.3	7.65	237	40	17	6	144
11	68	5.47e-05	4.26	4.54	23	11	30	23.8	11.8	31.6	442	23	14	33	205
10	62	0.000123	3.91	5.43	25	16	7	22	16.5	7.44	207	25	17	7	119
9	51	0.000582	3.23	6.88	28	38	52	26.5	37.7	51.5	430	23	35	50	227
8	49	0.000782	3.11	4.81	44	45	31	43.2	45.1	31.9	265	44	45	31	202
7	46	0.00122	2.91	5.36	29	14	39	26.4	14.8	40.3	310	27	17	43	177
6	34	0.00822	2.09	5.82	45	34	50	44.1	35.8	49.8	303	44	32	49	188
5	33	0.00972	2.01	4.49	54	34	40	54.2	34.1	38.7	356	53	33	41	187
4	31	0.0137	1.86	4.85	25	53	21	25.4	52.1	20.3	317	25	53	21	217
3	31	0.0137	1.86	5.22	15	33	18	15.9	33.6	17.5	263	16	32	17	175
2	27	0.0275	1.56	4.29	46	35	22	46.5	31.8	22.6	173	45	31	22	142
1	24	0.0473	1.33	4.66	18	62	20	20	63.5	20.3	374	22	65	21	271
