Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	199	3.78e-11	10.4	5.2	31	59	25	31.5	61.5	24.5	348	32	63	24	162
13	132	2.9e-08	7.54	5.57	33	23	50	34.9	27.9	50.6	184	35	28	50	98.1
12	118	1.19e-07	6.92	7.25	25	16	7	22.4	16.4	7.53	140	24	17	7	60.4
11	112	2.38e-07	6.62	6.31	8	38	18	12.7	41.6	17.5	149	16	43	13	72.7
10	103	7.15e-07	6.15	4.49	30	26	32	30.7	25.3	36.1	300	31	26	33	152
9	97	1.43e-06	5.84	5.84	49	17	33	50.5	21.4	32.2	321	52	25	30	109
8	76	1.93e-05	4.72	5.62	45	22	5	40.3	18.7	6.47	111	42	19	5	72.2
7	67	6.24e-05	4.2	5.02	45	38	50	44.3	35.6	48.3	151	45	37	49	87.4
6	64	9.35e-05	4.03	4.44	53	42	21	51.2	39.8	21.3	194	52	40	23	97.5
5	39	0.00363	2.44	4.85	19	47	16	19.9	49	14.2	175	20	49	13	117
4	27	0.0275	1.56	5.98	28	38	52	27.4	38	51.7	157	27	37	52	95.5
3	27	0.0275	1.56	4.29	54	33	39	54	33.6	38.8	137	53	33	41	79.7
2	26	0.0329	1.48	5.79	38	55	21	38.6	55	20.7	153	39	55	21	108
1	25	0.0394	1.4	4.41	23	11	31	23	11.5	31.5	167	23	14	33	77.9
