Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
27	2017	0	54.8	7.68	10	36	25	28.2	21.4	22.9	232	45	15	22	75.4
26	799	1.55e-29	28.8	6.5	11	32	40	16.2	27.6	38.8	223	24	23	46	81.5
25	731	8.76e-28	27.1	7.02	20	60	38	19.4	58.6	31.5	279	20	65	26	98.6
24	419	6.82e-19	18.2	6.8	44	23	48	44.5	26.1	43.7	287	47	29	46	98
23	327	7.06e-16	15.2	5.54	44	44	48	45.8	49.4	40	192	47	46	44	85.5
22	314	1.98e-15	14.7	5.46	29	55	35	31.4	55.8	38.2	244	32	57	40	102
21	306	3.76e-15	14.4	5.87	28	53	47	23.1	46.6	45.9	186	27	53	46	71.9
20	115	1.79e-07	6.75	5.58	21	49	29	19.8	50.1	26.9	150	21	49	29	81.6
19	98	1.31e-06	5.88	6.19	38	66	25	40.5	66	27.1	237	38	66	25	115
18	74	2.49e-05	4.6	5.53	34	46	44	32.5	47.5	43.3	162	34	45	44	84.9
17	69	4.79e-05	4.32	5.49	41	18	38	41.8	19.4	37.2	144	42	19	40	77.1
16	58	0.000214	3.67	5.88	19	31	13	17.3	30.6	12.6	83	19	30	13	53.6
15	57	0.000246	3.61	6.75	17	17	29	16.5	16.5	28.7	99.4	18	16	29	53.3
14	51	0.000582	3.23	5.83	41	32	16	40.9	32.2	14.8	116	41	32	16	62.8
13	40	0.0031	2.51	4.51	44	51	25	43.4	51.9	24.3	136	43	52	24	90.5
12	40	0.0031	2.51	5.47	56	37	21	54.5	35.6	20.5	94.7	54	37	21	47.3
11	39	0.00363	2.44	4.86	40	19	9	37.3	19.3	9.77	60.7	36	20	11	42.4
10	32	0.0115	1.94	5.88	30	42	32	30.8	40.4	31.7	316	30	42	32	120
9	32	0.0115	1.94	4.43	38	47	49	37	45.5	48.9	94.6	38	47	49	55.1
8	31	0.0137	1.86	5.4	44	15	8	42.3	16.2	9.99	53.1	42	17	10	39.5
7	31	0.0137	1.86	5.14	48	58	25	47.2	58.8	24.6	144	47	61	26	92.4
6	29	0.0193	1.71	3.68	23	19	38	22.3	18.9	37.9	114	23	19	38	78.1
5	28	0.023	1.64	6.26	23	33	17	22.7	33.1	17.1	116	23	33	17	71
4	27	0.0275	1.56	4.35	26	37	14	26.8	38.1	14.2	97	25	37	14	59.5
3	26	0.0329	1.48	4.65	29	55	17	28.9	54.4	17.9	85.5	29	55	18	58.2
2	26	0.0329	1.48	5.55	32	47	17	32.2	47.2	17.2	252	32	46	18	156
1	26	0.0329	1.48	4.82	24	22	4	24.2	23.5	4.55	69.3	28	25	5	51.6
