Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
14	179	2.51e-10	9.6	5.57	13	39	23	12.7	36.3	24.5	184	11	41	24	92.8
13	136	1.9e-08	7.72	5.55	12	49	29	14.8	50.4	28.6	238	14	51	26	135
12	121	1.19e-07	6.92	4.56	52	37	24	50	43.4	19.8	276	52	41	23	103
11	118	1.19e-07	6.92	4.81	16	49	22	15.3	48.5	18.8	217	16	50	22	127
10	80	1.16e-05	4.94	4.3	31	50	46	32.5	48.1	45.9	161	32	51	46	97.8
9	69	4.79e-05	4.32	4.5	20	14	16	22.2	15	14.4	88.4	21	16	14	59.1
8	58	0.000214	3.67	4.44	28	33	49	31.4	35	45.7	121	33	37	41	78.7
7	54	0.000377	3.42	4.52	32	19	39	31.9	20.7	37.3	300	32	19	38	180
6	54	0.000377	3.42	5.74	11	25	31	10.8	25.7	30.9	163	11	25	31	91.5
5	50	0.000674	3.17	5.04	50	50	24	49.3	50.5	23.6	327	49	51	23	155
4	33	0.00972	2.01	6.24	19	33	16	19	32.8	17	279	19	34	16	147
3	27	0.0275	1.56	6.15	27	55	19	26.8	53.9	18.5	197	28	55	19	108
2	27	0.0275	1.56	6.45	55	42	19	55	41.8	18.3	122	55	44	17	72.1
1	26	0.0329	1.48	4.31	49	30	37	49.1	29.1	36.4	159	49	29	36	115
