Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
20	3755	0	83.8	8.56	17	16	29	26.3	21.2	26.5	186	45	15	22	52.5
19	1627	0	47.3	7.42	29	54	47	24.7	56	37.5	152	24	65	34	58.7
18	206	1.98e-11	10.7	6.05	44	26	49	45.2	29	44.9	167	46	29	47	51.1
17	141	1.12e-08	7.95	5.18	53	35	21	53.3	36.7	21.4	80.4	55	37	21	41.2
16	128	5.96e-08	7.22	5.22	57	39	26	54.7	33.1	27.9	134	52	25	30	47.6
15	108	4.17e-07	6.38	6.3	13	50	17	13	48	17	90.9	13	50	17	50.8
14	105	5.96e-07	6.22	5.28	49	25	38	49.4	24.9	39.2	145	49	25	40	72.3
13	99	1.13e-06	5.95	5.41	49	51	16	49.2	48.4	15.3	85.6	48	51	12	47.4
12	76	1.93e-05	4.72	5.41	49	43	44	47.5	44.4	43.3	94.2	48	46	43	48.9
11	55	0.000327	3.49	4.71	48	55	40	48	52.6	37.7	84.7	47	54	40	54.1
10	53	0.000435	3.36	7.05	41	18	38	41.7	18.4	37.5	105	42	18	38	50.7
9	50	0.000674	3.17	4.47	40	52	46	40.4	49.8	45.9	73.1	40	52	46	44.1
8	43	0.00194	2.71	5.73	37	67	25	38.7	66.8	25.5	130	37	67	25	90
7	38	0.00427	2.37	4	30	30	42	32.3	29	41.8	92.5	32	29	42	60.6
6	37	0.00502	2.3	4.1	25	15	12	24.5	15.5	13.1	39.5	26	15	12	29.1
5	37	0.00502	2.3	5.43	34	56	16	32.6	57.4	16.2	57	33	59	16	36.3
4	36	0.0059	2.23	5.14	32	53	31	31.7	53.8	30.6	76.6	32	53	31	51.5
3	31	0.0137	1.86	4.89	15	50	31	13.8	50.4	31.8	88	15	50	31	53.1
2	28	0.023	1.64	5.46	44	58	21	44.5	58.3	21.6	83.6	44	58	21	56.7
1	27	0.0275	1.56	6.7	20	42	41	20.1	42	41.3	63.5	20	42	42	36.7
