Cluster Index	Z	x	y	z	
20	8.56	17	16	29
20	8.36	19	17	23
20	8.24	23	14	28
20	8.11	44	17	29
20	7.67	29	15	21
20	7.57	22	18	21
19	7.42	29	54	47
19	6.68	12	59	24
19	6.19	34	55	46
19	6.14	37	64	38
19	6.1	25	46	48
19	6.08	30	60	43
18	6.05	44	26	49
18	5.97	44	24	48
18	5.89	43	30	50
18	5.86	45	28	47
18	5.24	49	32	42
18	4.86	45	31	42
17	5.18	53	35	21
17	4.96	56	37	21
17	4.65	51	40	22
17	4.64	52	36	23
17	4.14	54	32	19
17	3.87	56	40	21
16	5.22	57	39	26
16	4.93	57	37	29
16	4.57	56	41	29
16	4.15	54	29	30
16	4.06	53	31	26
16	3.91	55	30	27
15	6.3	13	50	17
15	5.5	12	50	20
15	4.88	14	46	14
15	4.28	10	44	20
15	4.15	15	52	15
15	3.83	10	42	19
14	5.28	49	25	38
14	3.43	49	25	34
14	3.39	49	21	38
13	5.41	49	51	16
13	5.26	50	44	16
13	5.13	50	48	15
13	4.5	48	51	12
13	4.38	47	49	16
13	3.68	47	54	15
12	5.41	49	43	44
12	5.4	48	46	42
12	4.15	42	42	49
12	3.55	45	43	47
11	4.71	48	55	40
11	4.25	47	53	39
11	3.96	49	51	37
11	3.7	51	51	33
11	3.54	49	52	34
10	7.05	41	18	38
10	3.15	44	17	41
9	4.47	40	52	46
9	4.22	42	48	47
9	3.12	44	45	46
8	5.73	37	67	25
8	4.74	40	69	27
7	4	30	30	42
6	4.1	25	15	12
6	3.94	24	15	15
6	3.61	24	18	14
5	5.43	34	56	16
5	5.14	33	59	16
5	4.15	34	55	18
4	5.14	32	53	31
3	4.89	15	50	31
3	4.49	12	51	34
2	5.46	44	58	21
1	6.7	20	42	41
