Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
16	373	1.98e-15	14.7	5.6	54	32	27	52.4	33.6	24.3	397	53	26	31	165
15	167	1.09e-08	7.96	5.05	43	39	48	47	42.4	42.4	343	48	47	42	155
14	159	2.2e-08	7.66	5.23	30	45	48	28.9	53.9	43.9	672	31	54	46	241
13	155	5.96e-08	7.22	4.98	22	47	21	23.9	43.4	20.4	767	27	42	19	236
12	134	2.38e-07	6.62	4.81	36	66	28	34.5	62.5	27	534	31	67	28	242
11	59	0.000624	3.21	4.55	39	30	17	39.8	30.3	19.4	240	41	30	21	161
10	57	0.0008	3.1	4.65	48	17	29	45.4	15	29.1	269	47	16	27	169
9	56	0.000906	3.04	4.78	38	52	46	38.9	56.7	41.4	282	40	55	43	176
8	55	0.00103	2.99	4.55	33	39	53	33.7	35.5	47.2	298	33	39	52	112
7	55	0.00103	2.99	5.39	24	27	13	23.7	26.7	12.9	156	24	27	12	106
6	47	0.0029	2.54	4.18	37	23	7	34.9	19.2	10.4	235	33	18	12	144
5	40	0.00756	2.12	4.67	16	50	15	16	48.5	15	348	15	51	16	196
4	36	0.0134	1.87	4.6	28	35	17	29.2	36.2	16.3	433	27	35	18	182
3	30	0.0326	1.49	4.27	34	46	30	34.1	47.4	29.5	376	34	46	30	262
2	28	0.0443	1.35	4.11	16	34	43	16.9	34.1	41.7	228	15	34	44	142
1	28	0.0443	1.35	4.21	44	35	48	43.2	33.2	48	398	43	32	49	179
