Cluster Index	Z	x	y	z	
17	6.49	38	23	43
17	5.56	41	28	42
17	5.15	43	27	45
17	5.01	40	27	40
17	4.96	45	24	48
17	4.78	42	19	38
16	5.97	15	55	34
16	5.65	19	55	36
16	5.43	18	53	37
16	5.39	17	54	40
16	5	16	51	43
16	4.81	14	53	36
15	5.98	19	60	29
15	5.42	18	62	24
15	4.87	15	58	27
15	4.8	24	61	21
15	4.64	24	59	19
15	4.62	21	63	20
14	6.39	44	14	25
14	6.34	44	19	24
14	5.88	46	13	21
14	5.03	40	13	25
14	4.95	43	18	27
14	4.9	41	13	22
13	4.99	11	32	40
13	4.49	18	29	42
13	4.14	15	32	40
13	3.85	16	26	42
12	4.82	18	46	45
12	4.45	22	52	40
12	4.42	20	43	41
12	4.34	23	48	41
12	4.21	22	46	42
12	3.65	18	44	47
11	5	30	14	22
11	4.18	28	18	18
11	4.17	30	18	15
11	4.13	24	16	20
11	3.65	33	16	23
11	3.43	21	17	20
10	4.7	28	56	38
10	4.26	31	49	43
10	4.09	32	52	40
10	4.06	27	46	45
10	3.89	32	55	41
10	3.74	31	49	40
9	5.83	44	57	30
9	5.13	46	55	36
8	5.85	19	16	23
8	5.29	20	14	24
8	4.58	24	10	24
8	4.45	16	15	22
7	5.46	25	25	43
7	3.39	27	21	45
6	5.03	50	23	24
6	4.4	46	24	24
6	4.07	47	26	24
6	3.39	44	24	25
5	4.52	28	61	33
5	4.09	31	59	34
5	4.01	31	59	32
5	3.57	28	56	34
4	4.43	23	19	38
3	4.26	44	22	18
3	3.74	46	26	15
3	3.57	46	25	13
2	4.71	17	26	19
2	4.62	16	24	20
1	5.4	42	62	23
1	4.57	39	61	20
1	3.9	41	60	21
1	3.7	36	57	19
