Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	426	3.52e-20	19.5	6.51	22	16	12	22.6	15	13.4	422	20	16	13	192
9	229	5.05e-13	12.3	6.84	32	64	33	32.5	63.9	32.4	446	33	67	30	149
8	120	5.96e-08	7.22	6.13	13	47	18	12.9	45.5	20.5	236	10	41	24	131
7	107	1.79e-07	6.75	5.46	30	63	23	32	61	22.6	450	32	63	23	163
6	103	2.98e-07	6.53	5.48	48	51	17	47.5	49.6	16.6	351	44	49	18	180
5	59	0.000103	3.99	4.64	33	14	16	34.6	13.7	14.6	177	36	13	14	108
4	57	0.000138	3.86	5.6	26	28	19	25.3	28.6	17.4	195	25	28	19	104
3	29	0.0138	1.86	4.5	33	20	9	33.7	19.8	8.74	228	34	21	5	109
2	28	0.0167	1.78	4.81	14	58	28	13.7	56	30.5	161	15	58	28	105
1	24	0.0358	1.45	4.4	33	19	21	32.5	20.3	23.1	171	33	18	22	120
