Cluster Index	Z	x	y	z	
16	7.93	22	16	12
16	7.75	20	17	12
16	7.56	24	16	13
16	7.28	26	15	13
16	7.2	21	16	16
16	6.68	20	14	16
15	5.69	35	69	30
15	4.11	35	67	25
15	4.02	35	63	30
15	3.65	40	65	25
15	3.6	41	68	26
15	3.5	41	67	29
14	5.16	32	58	23
14	4.38	32	63	24
14	4.22	32	59	27
14	4.21	29	63	23
14	3.75	35	57	22
14	3.45	36	57	17
13	6.78	26	28	19
13	5.8	25	30	15
12	5.14	14	57	30
12	4.9	14	58	28
12	4.87	12	55	32
12	4.76	11	52	32
12	3.86	12	59	28
11	5.68	31	23	8
11	4.2	33	20	6
11	3.93	34	21	11
10	5.26	13	47	18
10	4.72	13	51	17
10	4.46	15	50	18
10	4.4	14	47	23
10	3.96	14	49	22
9	5.13	33	64	33
8	5.25	32	21	24
8	5.23	33	19	21
8	3.51	31	24	26
7	5.15	48	51	17
7	3.28	46	50	20
6	5.77	56	43	21
6	5.66	54	43	22
6	4.1	53	44	20
6	3.69	53	47	24
6	3.49	51	48	23
5	4.44	26	12	26
5	4.2	22	12	24
4	4.74	31	61	17
4	3.98	32	62	20
4	3.79	32	66	18
3	4.24	17	28	17
2	4.86	19	14	33
2	4.6	23	11	32
2	4.06	17	14	34
1	4.82	15	15	27
1	4.71	16	17	27
1	3.61	19	18	26
1	3.5	22	16	28
