Cluster Index	Z	x	y	z	
10	7.17	36	17	20
10	6.86	35	18	22
10	6.55	47	23	22
10	6.18	45	16	26
10	6.1	40	17	22
10	5.75	31	13	23
9	5.64	19	15	22
9	5.57	19	20	21
9	4.91	24	17	20
9	4.59	14	20	23
9	4.53	15	19	27
9	3.82	19	21	28
8	5.08	22	27	38
8	4.75	23	22	37
8	4.72	21	24	41
8	4.55	17	30	40
8	4.15	14	30	41
7	4.38	18	36	46
7	4.34	21	38	49
7	4.24	15	33	45
7	3.84	15	30	44
7	3.65	16	38	44
7	3.5	22	40	49
6	4.59	17	45	36
5	4.22	11	36	26
5	3.78	12	34	24
5	3.62	8	36	25
5	3.6	11	34	22
4	4.29	33	48	40
3	5.05	53	28	29
3	3.79	54	29	26
3	3.46	54	31	31
3	3.45	57	30	25
2	4.48	29	45	27
2	4.01	30	47	26
2	3.66	28	43	30
1	6.44	16	23	32
