Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	96	7.15e-07	6.15	5.66	30	37	52	25.2	40.3	50.2	355	29	41	53	154
9	79	6.26e-06	5.2	5.12	27	27	51	21	27	47.8	292	20	25	48	136
8	39	0.00237	2.63	4.17	42	13	12	38.4	13.1	13	211	39	14	12	121
7	36	0.00396	2.4	4.8	24	26	12	23.8	25.7	11.2	106	24	26	12	77.1
6	36	0.00396	2.4	4.51	11	28	34	12.5	29.5	33.1	180	11	28	35	89.1
5	28	0.0167	1.78	4.56	35	29	14	36.1	29.4	14.4	149	35	29	15	94.2
4	27	0.0201	1.7	4.3	41	28	10	41.7	27.2	10.2	124	43	27	10	83.2
3	24	0.0358	1.45	4.9	37	22	19	39	22.4	19.2	148	41	21	20	69.6
2	23	0.0435	1.36	3.91	53	31	41	52.6	30.1	41.4	191	51	28	43	97.7
1	23	0.0435	1.36	4.69	27	21	47	27.4	21.5	46.9	174	27	20	46	108
